,종목코드,종목명,현재가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,시가총액비중(%),상장주식수
,000020,동화약품,"10,900","-250","-2.2","11,000","11,200","10,850","176,086","1,921,100,550","304,453,023,000","0.02","27,931,470"
,000030,우리은행,"16,350","0","0.0","16,400","16,450","16,150","1,011,978","16,526,440,400","11,052,600,000,000","0.60","676,000,000"
,000040,KR모터스,"671","-27","-3.9","683","683","652","209,881","141,104,420","80,358,736,557","0.00","119,759,667"
,000050,경방,"13,800","250","1.8","13,600","14,050","13,600","54,607","758,594,150","378,330,726,000","0.02","27,415,270"
,000060,메리츠화재,"19,550","-450","-2.2","19,800","19,850","19,450","205,908","4,025,616,300","2,157,107,900,000","0.12","110,338,000"
,000070,삼양홀딩스,"111,000","1,000","0.9","109,500","112,000","109,000","7,461","821,810,000","950,634,081,000","0.05","8,564,271"
,000075,삼양홀딩스우,"54,000","900","1.7","53,500","54,000","52,200","214","11,350,400","16,419,132,000","0.00","304,058"
,000080,하이트진로,"20,050","550","2.8","19,600","20,050","19,450","204,909","4,058,031,550","1,406,178,900,550","0.08","70,133,611"
,000087,하이트진로2우B,"16,950","-300","-1.7","17,250","17,250","16,700","12,590","212,119,900","19,155,839,100","0.00","1,130,138"
,000100,유한양행,"219,500","500","0.2","217,000","219,500","216,000","24,393","5,317,275,000","2,679,953,203,000","0.14","12,209,354"
,000105,유한양행우,"207,000","3,000","1.5","204,000","207,000","204,000","7","1,446,000","48,890,916,000","0.00","236,188"
,000120,CJ대한통운,"164,500","500","0.3","164,500","166,500","164,000","91,672","15,129,557,500","3,752,630,588,000","0.20","22,812,344"
,000140,하이트진로홀딩스,"8,890","120","1.4","8,800","8,910","8,780","5,722","50,743,350","206,308,140,850","0.01","23,206,765"
,000145,하이트진로홀딩스우,"8,850","-90","-1.0","8,940","8,940","8,770","230","2,039,720","4,166,668,500","0.00","470,810"
,000150,두산,"102,500","2,000","2.0","101,000","103,000","100,000","24,418","2,471,285,000","1,967,795,307,500","0.11","19,198,003"
,000155,두산우,"76,900","1,000","1.3","76,000","76,900","75,600","1,511","114,953,100","339,211,590,600","0.02","4,411,074"
,000157,두산2우B,"76,300","0","0.0","76,300","76,300","75,900","49","3,726,800","75,207,765,500","0.00","985,685"
,000180,성창기업지주,"3,075","170","5.8","2,910","3,080","2,880","444,495","1,333,134,565","214,486,170,000","0.01","69,751,600"
,000210,대림산업,"81,000","1,000","1.2","79,500","81,600","79,500","109,610","8,873,065,600","2,818,800,000,000","0.15","34,800,000"
,000215,대림산업우,"33,300","1,200","3.7","31,800","33,500","31,800","6,457","212,730,600","126,540,000,000","0.01","3,800,000"
,000220,유유제약,"15,650","-100","-0.6","15,700","15,750","15,300","103,898","1,611,699,350","99,668,386,550","0.01","6,368,587"
,000225,유유제약1우,"9,310","-610","-6.2","9,700","9,830","9,310","47,959","455,395,490","10,552,559,150","0.00","1,133,465"
,000227,유유제약2우B,"20,500","-200","-1.0","20,500","20,850","20,350","416","8,516,850","3,363,640,000","0.00","164,080"
,000230,일동홀딩스,"14,500","300","2.1","14,250","14,500","14,100","5,909","84,369,450","152,109,292,000","0.01","10,490,296"
,000240,한국타이어월드와이드,"18,000","400","2.3","17,450","18,050","17,400","49,263","873,339,600","1,674,363,114,000","0.09","93,020,173"
,000250,삼천당제약,"35,650","-600","-1.7","36,300","36,800","35,500","236,444","8,506,652,650","788,072,233,450","0.04","22,105,813"
