,종목코드,종목명,현재가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,시가총액비중(%),상장주식수
,000020,동화약품,"11,450","-100","-0.9","11,500","11,650","11,400","56,965","653,983,700","319,815,331,500","0.02","27,931,470"
,000030,우리은행,"15,600","50","0.3","15,600","15,700","15,450","903,914","14,064,797,100","10,545,600,000,000","0.55","676,000,000"
,000040,KR모터스,"704","2","0.3","702","725","685","487,920","340,931,924","84,310,805,568","0.00","119,759,667"
,000050,경방,"13,200","0","0.0","13,250","13,350","13,100","39,629","524,424,400","361,881,564,000","0.02","27,415,270"
,000060,메리츠화재,"20,000","50","0.2","20,100","20,100","19,800","102,872","2,048,114,600","2,206,760,000,000","0.11","110,338,000"
,000070,삼양홀딩스,"113,500","-5,000","-4.2","119,000","119,000","113,500","34,580","3,992,685,500","972,044,758,500","0.05","8,564,271"
,000075,삼양홀딩스우,"53,400","-1,500","-2.7","55,000","55,000","53,000","1,042","55,955,000","16,236,697,200","0.00","304,058"
,000080,하이트진로,"20,350","200","1.0","20,250","20,350","20,100","163,649","3,316,663,800","1,427,218,983,850","0.07","70,133,611"
,000087,하이트진로2우B,"17,650","100","0.6","17,550","17,650","17,250","2,156","37,601,800","19,946,935,700","0.00","1,130,138"
,000100,유한양행,"243,000","-1,500","-0.6","247,000","250,500","242,000","57,955","14,301,354,000","2,966,873,022,000","0.15","12,209,354"
,000105,유한양행우,"207,500","500","0.2","207,500","210,000","207,500","72","15,107,500","49,009,010,000","0.00","236,188"
,000120,CJ대한통운,"151,000","-6,000","-3.8","158,500","158,500","151,000","62,416","9,536,925,500","3,444,663,944,000","0.18","22,812,344"
,000140,하이트진로홀딩스,"9,580","20","0.2","9,560","9,640","9,530","5,838","55,921,390","222,320,808,700","0.01","23,206,765"
,000145,하이트진로홀딩스우,"9,290","-40","-0.4","9,650","9,650","9,160","612","5,735,750","4,373,824,900","0.00","470,810"
,000150,두산,"108,000","-2,500","-2.3","109,500","111,500","107,500","45,593","4,988,605,500","2,073,384,324,000","0.11","19,198,003"
,000155,두산우,"77,900","-200","-0.3","77,700","78,100","77,000","3,323","257,422,700","343,622,664,600","0.02","4,411,074"
,000157,두산2우B,"77,700","100","0.1","78,000","78,000","76,700","26","2,012,300","76,587,724,500","0.00","985,685"
,000180,성창기업지주,"2,920","-90","-3.0","3,010","3,015","2,885","457,792","1,347,583,780","203,674,672,000","0.01","69,751,600"
,000210,대림산업,"85,800","-3,900","-4.4","89,000","89,000","85,500","313,526","27,237,781,000","2,985,840,000,000","0.15","34,800,000"
,000215,대림산업우,"34,600","-2,000","-5.5","36,600","36,600","34,550","22,710","802,602,800","131,480,000,000","0.01","3,800,000"
,000220,유유제약,"15,800","-150","-0.9","16,000","16,100","15,650","93,472","1,477,847,700","100,623,674,600","0.01","6,368,587"
,000225,유유제약1우,"9,130","30","0.3","9,470","9,860","8,970","92,404","854,450,850","10,348,535,450","0.00","1,133,465"
,000227,유유제약2우B,"20,750","-350","-1.7","21,500","21,550","20,750","3,330","70,125,300","3,404,660,000","0.00","164,080"
,000230,일동홀딩스,"14,850","0","0.0","15,000","15,050","14,800","4,165","61,930,950","155,780,895,600","0.01","10,490,296"
,000240,한국타이어월드와이드,"18,150","-100","-0.6","18,200","18,300","18,000","36,794","667,796,850","1,688,316,139,950","0.09","93,020,173"
,000250,삼천당제약,"45,500","-1,300","-2.8","47,200","47,600","44,800","291,221","13,573,251,100","1,005,814,491,500","0.05","22,105,813"
,000270,기아차,"31,650","-650","-2.0","32,250","32,400","31,600","896,720","28,547,653,608","12,829,749,932,550","0.66","405,363,347"
,000300,대유플러스,"1,220","-45","-3.6","1,275","1,285","1,205","668,211","824,006,695","107,507,041,720","0.01","88,120,526"
,000320,노루홀딩스,"15,050","0","0.0","15,300","15,300","14,700","18,100","269,051,250","200,031,822,550","0.01","13,291,151"
,000325,노루홀딩스우,"19,550","-450","-2.2","20,450","20,450","19,050","4,971","96,891,450","3,621,637,500","0.00","185,250"
,000370,한화손해보험,"7,010","70","1.0","6,940","7,030","6,900","130,666","908,310,390","818,339,794,150","0.04","116,738,915"
,000390,삼화페인트,"7,680","-90","-1.2","7,760","7,760","7,490","62,609","476,041,880","203,049,607,680","0.01","26,438,751"
,000400,롯데손해보험,"3,035","10","0.3","3,030","3,045","3,015","137,182","414,867,830","407,539,800,000","0.02","134,280,000"
,000430,대원강업,"4,850","-340","-6.6","5,190","5,190","4,850","293,117","1,459,579,305","300,700,000,000","0.02","62,000,000"
,000440,중앙에너비스,"30,600","-700","-2.2","31,250","31,250","30,500","494","15,113,950","38,110,035,600","0.00","1,245,426"
,000480,조선내화,"88,300","-1,200","-1.3","89,000","89,500","87,600","806","71,351,300","353,200,000,000","0.02","4,000,000"
,000490,대동공업,"9,030","-610","-6.3","9,510","9,520","9,010","544,543","5,009,814,100","214,265,736,300","0.01","23,728,210"
,000500,가온전선,"27,800","-1,750","-5.9","29,150","29,900","27,800","33,921","977,134,750","115,657,646,600","0.01","4,160,347"
,000520,삼일제약,"22,200","-100","-0.4","22,400","23,500","22,100","133,779","3,061,667,800","122,100,000,000","0.01","5,500,000"
,000540,흥국화재,"6,240","50","0.8","6,190","6,250","6,180","52,378","325,530,130","400,874,104,800","0.02","64,242,645"
,000545,흥국화재우,"6,520","-440","-6.3","6,960","7,200","6,500","30,540","205,254,830","5,007,360,000","0.00","768,000"
,000547,흥국화재2우B,"29,600","-1,900","-6.0","31,500","33,050","29,150","15,897","479,484,050","4,546,560,000","0.00","153,600"
,000590,CS홀딩스,"81,000","-4,200","-4.9","85,100","85,100","81,000","1,845","152,127,700","93,513,042,000","0.00","1,154,482"
,000640,동아쏘시오홀딩스,"112,500","500","0.4","112,000","114,000","110,500","12,546","1,414,009,500","690,558,075,000","0.04","6,138,294"
,000650,천일고속,"90,400","400","0.4","90,000","90,600","89,600","856","77,084,700","129,201,488,000","0.01","1,429,220"
,000660,SK하이닉스,"94,800","300","0.3","94,600","96,100","93,500","2,733,549","258,238,750,800","69,014,624,202,000","3.57","728,002,365"
,000670,영풍,"848,000","-6,000","-0.7","854,000","859,000","844,000","903","767,386,000","1,562,049,920,000","0.08","1,842,040"
,000680,LS네트웍스,"3,625","0","0.0","3,650","3,650","3,585","23,072","83,565,625","285,660,933,000","0.01","78,803,016"
,000700,유수홀딩스,"6,830","50","0.7","6,790","6,890","6,700","35,078","238,781,290","177,865,575,960","0.01","26,041,812"
,000720,현대건설,"74,800","-4,300","-5.4","78,700","79,400","74,500","10,387,106","800,705,624,200","8,329,411,222,000","0.43","111,355,765"
,000725,현대건설우,"293,500","12,500","4.4","321,000","321,000","290,500","23,085","7,159,807,000","29,014,236,000","0.00","98,856"
,000760,이화산업,"21,400","50","0.2","21,350","21,650","20,850","699","14,812,350","59,920,000,000","0.00","2,800,000"
,000810,삼성화재,"255,000","-2,000","-0.8","256,500","257,500","254,000","45,972","11,746,035,500","12,080,583,435,000","0.63","47,374,837"
,000815,삼성화재우,"179,500","0","0.0","179,500","180,500","179,000","6,152","1,106,723,000","572,964,000,000","0.03","3,192,000"
,000850,화천기공,"57,100","500","0.9","57,500","57,600","56,600","4,265","243,404,900","125,620,000,000","0.01","2,200,000"
,000860,강남제비스코,"31,950","-200","-0.6","32,300","32,400","31,750","16,563","531,931,450","207,675,000,000","0.01","6,500,000"
,000880,한화,"36,850","100","0.3","36,850","37,700","36,500","406,747","15,155,260,050","2,762,229,384,750","0.14","74,958,735"
,000885,한화우,"23,400","-650","-2.7","23,550","24,000","22,600","95,602","2,213,843,350","11,215,479,600","0.00","479,294"
,00088K,한화3우B,"16,700","100","0.6","16,700","16,700","16,500","40,180","665,875,550","375,282,400,000","0.02","22,472,000"
