,종목코드,종목명,현재가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,시가총액비중(%),상장주식수
,000020,동화약품,"11,200","50","0.4","11,150","11,250","10,700","227,226","2,493,197,750","312,832,464,000","0.02","27,931,470"
,000030,우리은행,"15,550","100","0.6","15,450","15,700","15,300","1,418,531","22,074,326,400","10,511,800,000,000","0.55","676,000,000"
,000040,KR모터스,"689","42","6.5","653","689","620","1,113,442","719,921,214","82,514,410,563","0.00","119,759,667"
,000050,경방,"13,900","-100","-0.7","14,000","14,100","13,650","59,004","819,473,650","381,072,253,000","0.02","27,415,270"
,000060,메리츠화재,"20,350","-250","-1.2","20,500","20,600","20,250","101,169","2,065,990,100","2,245,378,300,000","0.12","110,338,000"
,000070,삼양홀딩스,"108,000","-500","-0.5","108,500","110,000","108,000","18,840","2,048,829,000","924,941,268,000","0.05","8,564,271"
,000075,삼양홀딩스우,"54,700","900","1.7","54,000","54,900","53,900","2,513","136,814,800","16,631,972,600","0.00","304,058"
,000080,하이트진로,"21,100","50","0.2","21,050","21,200","20,950","165,195","3,476,184,650","1,479,819,192,100","0.08","70,133,611"
,000087,하이트진로2우B,"17,400","100","0.6","17,250","17,400","17,200","2,327","40,236,200","19,664,401,200","0.00","1,130,138"
,000100,유한양행,"231,500","7,500","3.4","224,000","233,000","222,500","51,524","11,783,911,000","2,826,465,451,000","0.15","12,209,354"
,000105,유한양행우,"203,000","-1,000","-0.5","205,000","205,000","197,500","26","5,270,500","47,946,164,000","0.00","236,188"
,000120,CJ대한통운,"154,000","2,000","1.3","151,000","154,000","145,000","77,339","11,597,127,500","3,513,100,976,000","0.18","22,812,344"
,000140,하이트진로홀딩스,"9,450","20","0.2","9,380","9,500","9,370","13,000","122,271,650","219,303,929,250","0.01","23,206,765"
,000145,하이트진로홀딩스우,"8,870","70","0.8","8,900","8,900","8,800","1,651","14,652,690","4,176,084,700","0.00","470,810"
,000150,두산,"117,500","-500","-0.4","118,000","119,000","116,000","40,317","4,726,582,500","2,255,765,352,500","0.12","19,198,003"
,000155,두산우,"75,900","0","0.0","76,300","76,300","75,800","2,280","173,234,600","334,800,516,600","0.02","4,411,074"
,000157,두산2우B,"75,700","-300","-0.4","76,000","76,000","75,200","288","21,739,300","74,616,354,500","0.00","985,685"
,000180,성창기업지주,"3,115","-125","-3.9","3,250","3,285","3,105","914,079","2,891,670,065","217,276,234,000","0.01","69,751,600"
,000210,대림산업,"82,300","-1,600","-1.9","84,700","84,700","80,300","333,533","27,347,310,200","2,864,040,000,000","0.15","34,800,000"
,000215,대림산업우,"33,400","-200","-0.6","33,950","33,950","32,500","8,437","278,992,000","126,920,000,000","0.01","3,800,000"
,000220,유유제약,"16,200","1,000","6.6","15,350","16,200","14,750","144,923","2,279,713,900","103,171,109,400","0.01","6,368,587"
,000225,유유제약1우,"8,050","210","2.7","7,880","8,130","7,870","19,277","154,625,800","9,124,393,250","0.00","1,133,465"
,000227,유유제약2우B,"20,300","1,050","5.4","19,350","20,300","19,350","5,239","104,848,000","3,330,824,000","0.00","164,080"
