,종목코드,종목명,현재가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,시가총액비중(%),상장주식수
,000020,동화약품,"11,550","0","0.0","11,500","11,650","11,450","51,571","594,909,050","322,608,478,500","0.02","27,931,470"
,000030,우리은행,"15,750","550","3.6","15,350","15,900","15,350","1,602,338","25,097,429,900","10,647,000,000,000","0.55","676,000,000"
,000040,KR모터스,"727","2","0.3","729","737","715","425,171","307,978,529","87,065,277,909","0.00","119,759,667"
,000050,경방,"14,250","-200","-1.4","14,500","14,500","14,150","16,867","240,327,900","390,667,597,500","0.02","27,415,270"
,000060,메리츠화재,"20,200","200","1.0","20,000","20,200","19,800","89,415","1,793,684,150","2,228,827,600,000","0.12","110,338,000"
,000070,삼양홀딩스,"119,000","1,500","1.3","118,500","121,000","115,500","26,114","3,096,251,000","1,019,148,249,000","0.05","8,564,271"
,000075,삼양홀딩스우,"57,000","2,000","3.6","56,500","57,800","56,200","6,119","347,324,700","17,331,306,000","0.00","304,058"
,000080,하이트진로,"20,750","-250","-1.2","21,000","21,100","20,700","228,911","4,772,617,800","1,455,272,428,250","0.08","70,133,611"
,000087,하이트진로2우B,"17,650","400","2.3","17,300","18,450","17,100","16,343","286,230,650","19,946,935,700","0.00","1,130,138"
,000100,유한양행,"235,500","-3,000","-1.3","238,500","240,000","234,500","32,401","7,682,932,000","2,875,302,867,000","0.15","12,209,354"
,000105,유한양행우,"205,000","0","0.0","205,000","206,500","202,000","27","5,518,000","48,418,540,000","0.00","236,188"
,000120,CJ대한통운,"158,000","-4,000","-2.5","162,000","162,500","157,000","53,452","8,465,676,000","3,604,350,352,000","0.19","22,812,344"
,000140,하이트진로홀딩스,"9,550","-30","-0.3","9,620","9,630","9,490","11,553","110,221,400","221,624,605,750","0.01","23,206,765"
,000145,하이트진로홀딩스우,"9,660","560","6.2","9,490","9,960","9,370","17,833","173,519,410","4,548,024,600","0.00","470,810"
,000150,두산,"115,000","-2,500","-2.1","118,000","118,000","114,500","40,523","4,680,891,500","2,207,770,345,000","0.11","19,198,003"
,000155,두산우,"77,700","-300","-0.4","78,500","78,500","77,600","2,154","167,753,500","342,740,449,800","0.02","4,411,074"
,000157,두산2우B,"78,900","900","1.2","78,800","78,900","78,000","276","21,619,700","77,770,546,500","0.00","985,685"
,000180,성창기업지주,"2,970","-20","-0.7","2,995","3,000","2,945","272,066","807,047,110","207,162,252,000","0.01","69,751,600"
,000210,대림산업,"86,500","-1,400","-1.6","88,000","88,200","85,900","169,067","14,657,180,300","3,010,200,000,000","0.16","34,800,000"
,000215,대림산업우,"35,600","200","0.6","35,400","35,800","34,650","15,432","543,453,550","135,280,000,000","0.01","3,800,000"
,000220,유유제약,"16,400","0","0.0","16,550","16,600","16,000","107,523","1,753,441,600","104,444,826,800","0.01","6,368,587"
,000225,유유제약1우,"10,400","-600","-5.4","10,700","11,150","10,000","476,063","4,994,480,300","11,788,036,000","0.00","1,133,465"
,000227,유유제약2우B,"25,000","2,350","10.4","22,600","25,000","22,400","35,372","844,049,700","4,102,000,000","0.00","164,080"
,000230,일동홀딩스,"14,950","0","0.0","15,000","15,000","14,800","8,820","131,209,250","156,829,925,200","0.01","10,490,296"
,000240,한국타이어월드와이드,"18,550","100","0.5","18,350","18,650","18,250","41,807","771,400,450","1,725,524,209,150","0.09","93,020,173"
,000250,삼천당제약,"44,200","1,600","3.8","42,800","44,400","42,750","245,974","10,772,363,750","977,076,934,600","0.05","22,105,813"
,000270,기아차,"33,950","200","0.6","33,800","34,200","33,750","470,372","16,004,057,850","13,762,085,630,650","0.71","405,363,347"
,000300,대유플러스,"1,295","0","0.0","1,310","1,340","1,280","800,315","1,044,628,065","114,116,081,170","0.01","88,120,526"
,000320,노루홀딩스,"15,850","50","0.3","16,000","16,000","15,500","15,996","251,630,050","210,664,743,350","0.01","13,291,151"
,000325,노루홀딩스우,"22,700","1,850","8.9","20,900","22,700","20,100","23,737","520,752,050","4,205,175,000","0.00","185,250"
,000370,한화손해보험,"7,110","-20","-0.3","7,130","7,150","7,070","149,894","1,064,174,480","830,013,685,650","0.04","116,738,915"
,000390,삼화페인트,"7,880","-90","-1.1","7,970","8,030","7,800","44,695","351,516,490","208,337,357,880","0.01","26,438,751"
,000400,롯데손해보험,"3,055","10","0.3","3,050","3,070","3,040","107,429","327,688,650","410,225,400,000","0.02","134,280,000"
,000430,대원강업,"4,935","-155","-3.0","5,100","5,110","4,890","81,049","402,307,190","305,970,000,000","0.02","62,000,000"
,000440,중앙에너비스,"31,150","150","0.5","31,300","31,300","30,900","248","7,730,950","38,795,019,900","0.00","1,245,426"
,000480,조선내화,"84,400","-900","-1.1","84,600","85,100","84,200","1,020","86,145,100","337,600,000,000","0.02","4,000,000"
,000490,대동공업,"9,020","-230","-2.5","9,150","9,210","8,850","352,990","3,178,851,680","214,028,454,200","0.01","23,728,210"
,000500,가온전선,"29,100","-150","-0.5","31,350","34,450","29,100","140,295","4,363,293,150","121,066,097,700","0.01","4,160,347"
,000520,삼일제약,"26,700","1,650","6.6","25,400","28,900","25,200","552,341","15,133,990,600","146,850,000,000","0.01","5,500,000"
,000540,흥국화재,"6,170","0","0.0","6,170","6,280","6,100","62,214","384,979,640","396,377,119,650","0.02","64,242,645"
,000545,흥국화재우,"7,850","660","9.2","7,130","8,150","7,030","374,682","2,852,137,400","6,028,800,000","0.00","768,000"
,000547,흥국화재2우B,"36,600","800","2.2","36,350","37,500","34,150","75,275","2,690,803,400","5,621,760,000","0.00","153,600"
,000590,CS홀딩스,"85,900","-200","-0.2","86,800","86,800","83,000","4,340","365,680,900","99,170,003,800","0.01","1,154,482"
,000640,동아쏘시오홀딩스,"115,000","0","0.0","114,500","116,000","114,000","10,410","1,196,421,000","705,903,810,000","0.04","6,138,294"
,000650,천일고속,"91,500","200","0.2","91,300","91,800","90,600","873","79,650,100","130,773,630,000","0.01","1,429,220"
,000660,SK하이닉스,"89,100","1,200","1.4","88,400","89,400","87,400","3,262,983","289,545,162,600","64,865,010,721,500","3.35","728,002,365"
,000670,영풍,"880,000","-2,000","-0.2","884,000","887,000","871,000","955","837,206,000","1,620,995,200,000","0.08","1,842,040"
,000680,LS네트웍스,"3,615","-65","-1.8","3,675","3,675","3,615","26,386","96,092,790","284,872,902,840","0.01","78,803,016"
,000700,유수홀딩스,"6,920","-90","-1.3","6,990","7,070","6,840","44,126","304,527,520","180,209,339,040","0.01","26,041,812"
,000720,현대건설,"69,900","-100","-0.1","70,000","70,600","68,400","3,102,421","215,801,354,100","7,783,767,973,500","0.40","111,355,765"
,000725,현대건설우,"259,000","-17,000","-6.2","260,000","284,000","250,000","15,573","4,073,057,000","25,603,704,000","0.00","98,856"
,000760,이화산업,"20,500","-300","-1.4","20,950","21,850","20,450","1,600","33,224,000","57,400,000,000","0.00","2,800,000"
,000810,삼성화재,"265,000","-1,500","-0.6","266,000","267,500","264,000","36,984","9,834,297,000","12,554,331,805,000","0.65","47,374,837"
,000815,삼성화재우,"180,000","0","0.0","179,000","180,000","178,500","3,688","661,385,500","574,560,000,000","0.03","3,192,000"
,000850,화천기공,"56,200","-400","-0.7","57,000","57,000","55,400","4,421","247,813,800","123,640,000,000","0.01","2,200,000"
,000860,강남제비스코,"32,550","-650","-2.0","33,150","33,300","32,300","17,078","556,958,350","211,575,000,000","0.01","6,500,000"
,000880,한화,"38,300","-700","-1.8","39,100","39,350","38,200","356,821","13,696,306,550","2,870,919,550,500","0.15","74,958,735"
,000885,한화우,"24,700","750","3.1","24,300","25,150","23,400","41,797","1,034,426,500","11,838,561,800","0.00","479,294"
,00088K,한화3우B,"16,900","-50","-0.3","16,900","17,050","16,850","28,788","486,840,850","379,776,800,000","0.02","22,472,000"
,000890,보해양조,"1,075","-5","-0.5","1,080","1,085","1,060","870,688","929,950,385","103,813,336,950","0.01","96,570,546"
,000910,유니온,"5,600","-100","-1.8","5,690","5,770","5,580","134,125","757,472,720","87,425,066,400","0.00","15,611,619"
,000950,전방,"24,250","250","1.0","24,000","24,500","23,800","5,157","123,933,750","40,740,000,000","0.00","1,680,000"
,000970,한국주철관,"13,700","-400","-2.8","14,150","14,200","13,450","117,019","1,605,262,450","312,366,850,000","0.02","22,800,500"
,000990,DB하이텍,"15,150","50","0.3","15,100","15,200","14,950","245,601","3,697,696,050","672,638,608,200","0.03","44,398,588"
,000995,DB하이텍1우,"42,100","1,750","4.3","40,350","44,300","39,550","3,252","137,068,650","4,728,503,600","0.00","112,316"
,001000,신라섬유,"3,440","215","6.7","3,235","3,680","3,190","3,355,765","11,516,521,860","83,514,737,600","0.00","24,277,540"
,001020,페이퍼코리아,"1,520","10","0.7","1,500","1,575","1,495","426,194","655,778,705","82,409,788,320","0.00","54,216,966"
,001040,CJ,"165,500","-1,000","-0.6","166,500","167,500","163,500","31,209","5,156,320,500","4,828,793,169,000","0.25","29,176,998"
,001045,CJ우,"75,600","500","0.7","75,100","77,100","75,100","1,517","114,620,300","170,872,858,800","0.01","2,260,223"
,001060,JW중외제약,"41,800","800","2.0","41,400","42,100","41,000","112,687","4,706,393,850","823,837,621,200","0.04","19,709,034"
