,종목코드,종목명,현재가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,시가총액비중(%),상장주식수
,000020,동화약품,"11,650","-150","-1.3","11,850","11,950","11,350","240,082","2,799,414,900","325,401,625,500","0.02","27,931,470"
,000030,우리은행,"16,000","50","0.3","16,000","16,200","15,900","1,731,329","27,725,795,750","10,816,000,000,000","0.55","676,000,000"
,000040,KR모터스,"674","5","0.8","670","677","653","756,936","502,777,459","80,718,015,558","0.00","119,759,667"
,000050,경방,"14,700","-150","-1.0","14,800","15,200","14,650","39,956","592,880,550","403,004,469,000","0.02","27,415,270"
,000060,메리츠화재,"20,500","-350","-1.7","20,800","21,100","20,350","93,653","1,931,836,650","2,261,929,000,000","0.12","110,338,000"
,000070,삼양홀딩스,"104,000","3,000","3.0","100,500","105,500","100,000","26,804","2,770,333,500","890,684,184,000","0.05","8,564,271"
,000075,삼양홀딩스우,"52,200","-100","-0.2","52,200","52,500","52,000","506","26,535,100","15,871,827,600","0.00","304,058"
,000080,하이트진로,"21,650","100","0.5","21,550","21,700","21,350","133,216","2,866,996,850","1,518,392,678,150","0.08","70,133,611"
,000087,하이트진로2우B,"17,150","50","0.3","17,150","17,150","17,000","644","10,991,150","19,381,866,700","0.00","1,130,138"
,000100,유한양행,"236,000","1,000","0.4","235,000","238,500","232,500","33,918","7,968,785,000","2,881,407,544,000","0.15","12,209,354"
,000105,유한양행우,"204,000","4,000","2.0","200,000","204,000","200,000","62","12,554,000","48,182,352,000","0.00","236,188"
,000120,CJ대한통운,"153,000","-1,500","-1.0","154,500","157,500","152,500","42,752","6,609,230,000","3,490,288,632,000","0.18","22,812,344"
,000140,하이트진로홀딩스,"9,470","-20","-0.2","9,490","9,550","9,440","13,084","124,026,460","219,768,064,550","0.01","23,206,765"
,000145,하이트진로홀딩스우,"8,900","-70","-0.8","8,930","8,930","8,800","273","2,421,380","4,190,209,000","0.00","470,810"
,000150,두산,"115,000","2,000","1.8","115,000","118,000","111,000","110,751","12,745,027,500","2,207,770,345,000","0.11","19,198,003"
,000155,두산우,"73,000","100","0.1","73,000","73,600","72,400","6,895","503,468,900","322,008,402,000","0.02","4,411,074"
,000157,두산2우B,"72,600","400","0.6","72,400","72,700","72,100","231","16,702,700","71,560,731,000","0.00","985,685"
,000180,성창기업지주,"2,935","10","0.3","2,925","2,960","2,905","168,943","494,584,230","204,720,946,000","0.01","69,751,600"
,000210,대림산업,"82,800","-2,700","-3.2","86,500","86,600","81,200","887,730","73,679,148,600","2,881,440,000,000","0.15","34,800,000"
,000215,대림산업우,"32,450","-550","-1.7","34,000","34,000","32,050","11,853","389,876,050","123,310,000,000","0.01","3,800,000"
,000220,유유제약,"16,900","250","1.5","17,600","18,000","16,750","456,711","7,943,230,900","107,629,120,300","0.01","6,368,587"
,000225,유유제약1우,"8,030","90","1.1","8,190","8,280","7,950","11,579","93,915,420","9,101,723,950","0.00","1,133,465"
,000227,유유제약2우B,"19,600","50","0.3","20,000","20,100","19,450","1,899","37,516,400","3,215,968,000","0.00","164,080"
,000230,일동홀딩스,"15,000","50","0.3","14,950","15,150","14,950","2,768","41,498,650","157,354,440,000","0.01","10,490,296"
,000240,한국타이어월드와이드,"17,900","100","0.6","17,750","17,900","17,500","104,169","1,842,897,200","1,665,061,096,700","0.08","93,020,173"
,000250,삼천당제약,"48,200","300","0.6","48,500","48,550","47,300","240,996","11,549,115,950","1,065,500,186,600","0.05","22,105,813"
,000270,기아차,"32,200","1,150","3.7","31,050","32,250","30,900","2,003,430","63,601,347,750","13,052,699,773,400","0.67","405,363,347"
,000300,대유플러스,"1,100","40","3.8","1,105","1,110","1,070","975,994","1,065,782,595","96,932,578,600","0.00","88,120,526"
,000320,노루홀딩스,"15,600","-200","-1.3","16,000","16,000","15,500","8,235","128,658,200","207,341,955,600","0.01","13,291,151"
,000325,노루홀딩스우,"17,650","0","0.0","17,700","18,400","17,300","686","12,169,800","3,269,662,500","0.00","185,250"
,000370,한화손해보험,"7,500","-100","-1.3","7,650","7,650","7,450","144,969","1,090,253,920","875,541,862,500","0.04","116,738,915"
,000390,삼화페인트,"7,540","100","1.3","7,490","7,550","7,300","74,461","550,566,050","199,348,182,540","0.01","26,438,751"
,000400,롯데손해보험,"3,120","0","0.0","3,125","3,150","3,090","274,077","854,612,270","418,953,600,000","0.02","134,280,000"
,000430,대원강업,"4,285","-65","-1.5","4,375","4,375","4,275","52,865","226,954,240","265,670,000,000","0.01","62,000,000"
,000440,중앙에너비스,"30,650","300","1.0","30,350","30,650","30,150","758","23,139,800","38,172,306,900","0.00","1,245,426"
,000480,조선내화,"83,300","200","0.2","83,400","83,400","82,700","500","41,547,400","333,200,000,000","0.02","4,000,000"
,000490,대동공업,"8,080","100","1.2","8,000","8,090","7,850","108,306","864,674,450","191,723,936,800","0.01","23,728,210"
,000500,가온전선,"25,500","50","0.2","25,450","26,650","25,150","12,591","320,930,550","106,088,848,500","0.01","4,160,347"
,000520,삼일제약,"37,350","1,150","3.2","36,600","38,300","34,950","264,696","9,702,593,100","205,425,000,000","0.01","5,500,000"
,000540,흥국화재,"5,730","-60","-1.0","5,890","5,890","5,700","62,509","358,336,900","368,110,355,850","0.02","64,242,645"
,000545,흥국화재우,"5,570","100","1.8","5,440","5,580","5,390","4,422","24,167,380","4,277,760,000","0.00","768,000"
,000547,흥국화재2우B,"25,800","50","0.2","25,550","25,850","25,000","560","14,198,500","3,962,880,000","0.00","153,600"
,000590,CS홀딩스,"79,100","200","0.2","78,900","79,500","78,300","64","5,043,700","91,319,526,200","0.00","1,154,482"
,000640,동아쏘시오홀딩스,"126,000","-500","-0.4","125,000","127,500","125,000","5,782","729,723,500","773,425,044,000","0.04","6,138,294"
,000650,천일고속,"89,400","-500","-0.6","90,200","90,200","89,300","972","87,069,400","127,772,268,000","0.01","1,429,220"
,000660,SK하이닉스,"87,100","600","0.7","88,500","88,800","86,800","4,961,867","434,696,346,800","63,409,005,991,500","3.24","728,002,365"
,000670,영풍,"831,000","-1,000","-0.1","828,000","848,000","828,000","1,336","1,119,460,000","1,530,735,240,000","0.08","1,842,040"
,000680,LS네트웍스,"3,400","-25","-0.7","3,425","3,425","3,340","16,035","54,081,670","267,930,254,400","0.01","78,803,016"
,000700,유수홀딩스,"6,770","-40","-0.6","6,930","6,930","6,710","27,777","189,107,070","176,303,067,240","0.01","26,041,812"
,000720,현대건설,"50,400","-900","-1.8","51,400","51,500","49,750","2,556,752","129,241,196,050","5,612,330,556,000","0.29","111,355,765"
,000725,현대건설우,"105,000","-25,000","-19.2","133,500","133,500","105,000","18,458","2,119,553,000","10,379,880,000","0.00","98,856"
,000760,이화산업,"20,950","250","1.2","20,700","21,500","20,700","4,036","86,417,000","58,660,000,000","0.00","2,800,000"
,000810,삼성화재,"267,500","-2,000","-0.7","269,000","272,000","267,500","53,872","14,485,619,000","12,672,768,897,500","0.65","47,374,837"
,000815,삼성화재우,"183,500","0","0.0","185,000","185,000","182,000","3,081","564,483,500","585,732,000,000","0.03","3,192,000"
,000850,화천기공,"52,200","200","0.4","52,200","52,400","52,000","3,281","170,699,100","114,840,000,000","0.01","2,200,000"
,000860,강남제비스코,"31,800","-900","-2.8","32,700","32,700","31,600","14,912","478,153,850","206,700,000,000","0.01","6,500,000"
,000880,한화,"40,050","-400","-1.0","40,350","40,700","39,800","224,354","8,998,175,850","3,002,097,336,750","0.15","74,958,735"
,000885,한화우,"20,000","-500","-2.4","20,350","20,600","20,000","1,642","33,171,250","9,585,880,000","0.00","479,294"
,00088K,한화3우B,"17,100","-150","-0.9","17,300","17,300","17,050","17,762","303,630,500","384,271,200,000","0.02","22,472,000"
,000890,보해양조,"1,140","0","0.0","1,150","1,150","1,130","1,170,177","1,331,877,135","110,090,422,440","0.01","96,570,546"
,000910,유니온,"4,845","-95","-1.9","4,980","5,100","4,775","406,464","2,000,028,905","75,638,294,055","0.00","15,611,619"
,000950,전방,"21,300","-400","-1.8","21,650","21,700","21,100","944","20,112,200","35,784,000,000","0.00","1,680,000"
,000970,한국주철관,"12,400","-250","-2.0","12,800","12,900","12,200","247,204","3,076,403,100","282,726,200,000","0.01","22,800,500"
,000990,DB하이텍,"13,400","0","0.0","13,550","13,750","13,350","237,517","3,211,131,550","594,941,079,200","0.03","44,398,588"
,000995,DB하이텍1우,"35,000","1,650","5.0","33,550","35,800","33,550","739","25,921,550","3,931,060,000","0.00","112,316"
,001000,신라섬유,"2,945","-65","-2.2","3,060","3,060","2,935","782,657","2,332,666,220","71,497,355,300","0.00","24,277,540"
,001020,페이퍼코리아,"1,530","-10","-0.6","1,565","1,570","1,520","287,472","442,776,045","82,951,957,980","0.00","54,216,966"
,001040,CJ,"160,000","500","0.3","159,500","161,000","159,500","32,996","5,290,474,500","4,668,319,680,000","0.24","29,176,998"
,001045,CJ우,"72,300","200","0.3","70,500","72,400","70,500","1,579","112,883,800","163,414,122,900","0.01","2,260,223"
,001060,JW중외제약,"42,400","150","0.4","42,350","42,850","42,250","65,499","2,779,171,400","832,616,644,000","0.04","19,637,185"
,001065,JW중외제약우,"24,750","100","0.4","25,350","25,350","24,250","40","986,100","4,061,747,250","0.00","164,111"
,001067,JW중외제약2우B,"40,950","-250","-0.6","41,750","41,750","40,500","256","10,570,800","3,525,713,100","0.00","86,098"
,001070,대한방직,"12,550","100","0.8","12,450","12,550","12,200","5,167","64,116,800","66,515,000,000","0.00","5,300,000"
,001080,만호제강,"18,300","50","0.3","18,250","18,350","18,150","13,404","245,167,350","75,945,000,000","0.00","4,150,000"
,001120,LG상사,"26,400","0","0.0","26,400","26,650","26,100","181,507","4,775,629,450","1,023,264,000,000","0.05","38,760,000"
,001130,대한제분,"182,500","3,500","2.0","179,000","183,500","179,000","3,394","619,069,000","308,425,000,000","0.02","1,690,000"
,001140,국보,"11,600","-300","-2.5","11,900","12,150","11,400","32,410","376,355,000","19,514,726,400","0.00","1,682,304"
,001200,유진투자증권,"3,745","25","0.7","3,730","3,865","3,730","480,044","1,820,993,900","362,764,735,410","0.02","96,866,418"
,001210,금호전기,"8,040","-120","-1.5","8,170","8,270","7,950","23,037","185,197,920","56,091,606,720","0.00","6,976,568"
,001230,동국제강,"9,990","50","0.5","10,000","10,250","9,940","252,891","2,542,896,790","953,373,042,630","0.05","95,432,737"
,001250,GS글로벌,"3,800","40","1.1","3,765","3,855","3,730","821,564","3,116,504,095","313,628,303,200","0.02","82,533,764"
,001260,남광토건,"26,050","-1,000","-3.7","26,700","27,800","24,800","989,284","26,007,888,050","255,969,253,750","0.01","9,826,075"
,001270,부국증권,"24,500","800","3.4","23,800","24,500","23,750","4,800","115,671,350","254,062,207,000","0.01","10,369,886"
,001275,부국증권우,"21,350","150","0.7","21,200","21,350","21,200","1,294","27,565,550","64,050,000,000","0.00","3,000,000"
,001290,골든브릿지증권,"2,815","-25","-0.9","2,900","2,900","2,815","191,278","543,933,745","142,702,453,035","0.01","50,693,589"
,001340,백광산업,"3,455","15","0.4","3,470","3,475","3,375","150,763","516,874,040","155,193,096,185","0.01","44,918,407"
,001360,삼성제약,"4,010","0","0.0","4,045","4,045","3,975","468,849","1,874,965,325","176,984,329,430","0.01","44,135,743"
,001380,SG충방,"2,845","-20","-0.7","2,920","2,920","2,820","194,837","555,857,120","127,922,986,835","0.01","44,964,143"
,001390,KG케미칼,"27,700","-250","-0.9","28,100","28,150","27,150","94,084","2,596,254,150","344,390,997,600","0.02","12,432,888"
,001420,태원물산,"4,070","-125","-3.0","4,190","4,280","4,055","101,234","415,453,065","30,932,000,000","0.00","7,600,000"
,001430,세아베스틸,"26,250","300","1.2","25,850","26,450","25,850","34,813","913,164,050","941,380,623,750","0.05","35,862,119"
,001440,대한전선,"1,500","-20","-1.3","1,545","1,545","1,465","1,255,442","1,878,802,735","1,284,709,513,500","0.07","856,473,009"
,001450,현대해상,"37,300","-1,050","-2.7","38,050","38,550","37,250","201,035","7,563,843,800","3,334,620,000,000","0.17","89,400,000"
,001460,BYC,"282,000","0","0.0","285,000","285,500","281,500","319","90,110,000","176,141,430,000","0.01","624,615"
,001465,BYC우,"150,000","0","0.0","153,000","153,000","149,000","35","5,238,000","32,307,750,000","0.00","215,385"
,001470,삼부토건,"9,050","-110","-1.2","9,350","9,970","8,900","2,226,874","21,035,456,370","169,839,087,500","0.01","18,766,750"
,001500,현대차투자증권,"11,750","350","3.1","11,500","11,950","11,500","138,879","1,630,609,650","344,711,054,250","0.02","29,337,111"
,001510,SK증권,"1,220","30","2.5","1,200","1,225","1,195","2,708,020","3,282,694,045","390,542,948,620","0.02","320,117,171"
,001515,SK증권우,"3,385","-50","-1.5","3,485","3,580","3,370","63,686","220,556,915","13,243,859,890","0.00","3,912,514"
,001520,동양,"2,045","0","0.0","2,050","2,095","2,020","444,559","913,065,735","488,108,908,835","0.02","238,684,063"
,001525,동양우,"8,830","-200","-2.2","9,170","9,170","8,810","254","2,247,890","5,454,564,730","0.00","617,731"
,001527,동양2우B,"10,400","0","0.0","10,400","10,400","10,100","294","3,001,500","3,209,117,600","0.00","308,569"
,001529,동양3우B,"24,050","-50","-0.2","24,100","24,100","23,950","73","1,756,300","2,157,814,100","0.00","89,722"
,001530,동일방직,"52,200","800","1.6","51,400","52,600","51,400","5,896","307,468,800","124,147,729,800","0.01","2,378,309"
,001540,안국약품,"16,400","-350","-2.1","17,000","17,000","16,350","23,879","394,174,050","213,895,688,000","0.01","13,042,420"
,001550,조비,"15,500","0","0.0","15,600","16,100","15,250","85,816","1,343,850,700","80,479,704,500","0.00","5,192,239"
,001560,제일연마,"6,250","-150","-2.3","6,400","6,500","6,210","18,225","114,229,220","62,500,000,000","0.00","10,000,000"
,001570,금양,"2,275","-25","-1.1","2,320","2,320","2,270","75,067","171,414,420","98,233,571,800","0.01","43,179,592"
,001620,동국실업,"1,245","-20","-1.6","1,285","1,295","1,245","417,295","529,626,445","66,373,529,640","0.00","53,312,072"
,001630,종근당홀딩스,"71,100","0","0.0","70,900","71,600","70,500","7,136","507,110,800","356,201,117,100","0.02","5,009,861"
,001680,대상,"26,100","-250","-1.0","26,200","26,450","26,000","102,056","2,674,745,650","904,313,452,500","0.05","34,648,025"
,001685,대상우,"13,000","0","0.0","13,100","13,100","12,950","637","8,264,600","17,812,899,000","0.00","1,370,223"
,001720,신영증권,"58,400","600","1.0","57,800","58,600","57,500","2,205","127,676,100","548,156,240,800","0.03","9,386,237"
,001725,신영증권우,"51,400","-100","-0.2","51,700","51,800","51,200","315","16,203,100","362,563,418,200","0.02","7,053,763"
,001740,SK네트웍스,"5,530","-10","-0.2","5,540","5,600","5,510","598,996","3,320,814,420","1,372,477,687,910","0.07","248,187,647"
,001745,SK네트웍스우,"60,100","100","0.2","60,700","60,700","58,500","4,332","258,081,600","6,830,244,800","0.00","113,648"
,001750,한양증권,"7,840","0","0.0","7,850","7,880","7,720","13,845","107,899,990","99,791,706,560","0.01","12,728,534"
,001755,한양증권우,"8,430","-10","-0.1","8,440","8,440","8,020","854","7,008,020","4,425,750,000","0.00","525,000"
,001770,신화실업,"22,750","-150","-0.7","23,050","23,050","22,300","6,660","150,012,650","27,638,474,500","0.00","1,214,878"
,001780,알루코,"4,235","100","2.4","4,150","4,235","4,100","156,549","655,620,375","315,609,571,970","0.02","74,524,102"
,001790,대한제당,"24,100","400","1.7","23,800","24,150","23,750","4,714","113,245,000","213,044,048,200","0.01","8,840,002"
,001795,대한제당우,"13,250","0","0.0","13,200","13,250","13,200","186","2,460,500","8,589,657,000","0.00","648,276"
,001799,대한제당3우B,"24,300","350","1.5","24,000","24,900","23,500","228","5,464,050","3,150,640,800","0.00","129,656"
,001800,오리온홀딩스,"24,100","100","0.4","24,000","24,350","24,000","40,967","989,271,900","1,509,721,677,300","0.08","62,644,053"
,001810,무림SP,"3,210","-35","-1.1","3,265","3,265","3,185","32,889","105,768,175","71,061,375,000","0.00","22,137,500"
,001820,삼화콘덴서,"66,500","4,500","7.3","63,600","67,300","62,800","547,100","35,482,297,000","691,267,500,000","0.04","10,395,000"
,001840,이화공영,"10,950","-700","-6.0","12,050","12,200","10,600","3,550,201","40,299,442,750","216,873,072,000","0.01","19,805,760"
,001880,삼호,"14,800","-1,050","-6.6","15,500","15,750","14,800","21,444","324,268,550","224,660,536,800","0.01","15,179,766"
,001940,KISCO홀딩스,"71,100","-400","-0.6","71,500","72,500","69,000","11,079","784,369,600","262,734,123,600","0.01","3,695,276"
,002000,한국유리,"38,850","-650","-1.6","40,700","41,650","38,400","8,807","352,536,550","391,594,791,000","0.02","10,079,660"
,002005,한국유리우,"29,100","800","2.8","29,100","29,200","29,100","178","5,180,200","13,233,719,700","0.00","454,767"
,002020,코오롱,"51,600","200","0.4","51,600","52,500","51,100","34,321","1,777,432,300","622,357,146,000","0.03","12,061,185"
,002025,코오롱우,"23,050","50","0.2","23,000","23,050","22,950","467","10,743,050","24,810,789,500","0.00","1,076,390"
,002030,아세아,"142,500","500","0.4","145,000","145,000","141,000","5,280","753,755,000","312,220,920,000","0.02","2,191,024"
,002070,남영비비안,"7,330","30","0.4","7,350","7,400","7,290","4,396","32,189,530","50,342,036,850","0.00","6,867,945"
,002100,경농,"6,850","10","0.2","6,850","7,000","6,700","72,778","496,567,520","148,588,487,500","0.01","21,691,750"
,002140,고려산업,"3,460","-5","-0.1","3,515","3,530","3,430","429,089","1,496,820,595","86,290,410,500","0.00","24,939,425"
,002150,도화엔지니어링,"8,300","460","5.9","9,120","9,840","8,210","2,939,010","26,195,073,440","279,876,000,000","0.01","33,720,000"
,002170,삼양통상,"44,950","500","1.1","44,550","44,950","43,700","5,645","248,521,800","134,850,000,000","0.01","3,000,000"
,002200,수출포장,"26,800","1,500","5.9","25,900","26,900","24,850","52,131","1,366,676,500","107,200,000,000","0.01","4,000,000"
,002210,동성제약,"18,300","-250","-1.4","19,050","19,100","18,050","542,673","9,979,332,050","453,045,304,200","0.02","24,756,574"
,002220,한일철강,"25,850","50","0.2","25,900","25,900","25,600","2,121","54,633,100","52,734,000,000","0.00","2,040,000"
,002230,피에스텍,"5,900","-110","-1.8","6,090","6,090","5,880","275,850","1,638,782,270","116,048,533,700","0.01","19,669,243"
,002240,고려제강,"28,300","100","0.4","28,100","28,550","28,100","12,825","363,377,050","566,000,000,000","0.03","20,000,000"
,002250,알보젠코리아,"27,550","50","0.2","27,550","27,550","27,300","985","26,953,100","326,685,751,100","0.02","11,857,922"
,002270,롯데푸드,"736,000","-24,000","-3.2","760,000","769,000","731,000","4,406","3,305,870,000","833,056,320,000","0.04","1,131,870"
,002290,삼일기업공사,"3,770","110","3.0","3,660","3,900","3,620","116,723","437,108,345","46,748,000,000","0.00","12,400,000"
,002300,한국제지,"24,400","250","1.0","24,300","24,600","24,000","27,418","663,155,850","122,120,755,600","0.01","5,004,949"
,002310,아세아제지,"32,000","1,500","4.9","30,950","33,300","30,300","132,484","4,292,962,900","286,608,064,000","0.01","8,956,502"
,002320,한진,"25,300","0","0.0","25,450","25,450","24,900","29,753","746,688,850","302,958,796,800","0.02","11,974,656"
,002350,넥센타이어,"12,100","0","0.0","12,150","12,250","12,100","73,390","894,039,050","1,181,781,311,700","0.06","97,667,877"
,002355,넥센타이어1우B,"5,000","0","0.0","5,000","5,010","5,000","5,894","29,476,470","32,500,000,000","0.00","6,500,000"
,002360,SH에너지화학,"1,550","-60","-3.7","1,605","1,650","1,535","17,196,070","27,228,135,145","172,257,281,500","0.01","111,133,730"
,002380,KCC,"377,500","-6,000","-1.6","380,500","388,500","375,500","19,300","7,318,213,000","3,985,083,657,500","0.20","10,556,513"
,002390,한독,"34,400","-600","-1.7","35,200","35,200","33,900","57,810","1,979,980,300","473,465,535,200","0.02","13,763,533"
,002410,범양건영,"2,650","-150","-5.4","2,900","2,970","2,615","726,559","1,995,080,930","62,989,426,750","0.00","23,769,595"
,002420,세기상사,"90,000","0","0.0","89,600","91,400","88,400","1,130","100,626,500","36,683,280,000","0.00","407,592"
,002450,삼익악기,"2,600","70","2.8","2,560","2,610","2,485","1,402,288","3,588,771,705","235,380,379,000","0.01","90,530,915"
,002460,화성산업,"15,500","0","0.0","15,500","15,750","15,450","27,061","421,654,050","192,987,400,000","0.01","12,450,800"
,002600,조흥,"223,000","-500","-0.2","223,500","224,000","222,000","186","41,396,000","133,800,000,000","0.01","600,000"
,002620,제일파마홀딩스,"31,100","50","0.2","31,050","31,200","30,700","3,661","113,466,500","135,145,267,700","0.01","4,345,507"
,002630,오리엔트바이오,"1,120","10","0.9","1,120","1,130","1,105","1,512,025","1,686,985,140","182,724,092,320","0.01","163,146,511"
,002680,한탑,"2,425","-15","-0.6","2,450","2,495","2,355","239,333","581,472,780","50,440,000,000","0.00","20,800,000"
