,종목코드,종목명,현재가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,시가총액비중(%),상장주식수
,000020,동화약품,"12,300","50","0.4","12,450","12,650","12,250","246,051","3,054,649,900","343,557,081,000","0.02","27,931,470"
,000030,우리은행,"13,900","200","1.5","13,950","14,250","13,850","1,653,958","23,134,030,562","9,396,400,000,000","0.49","676,000,000"
,000040,KR모터스,"616","24","4.0","598","618","586","1,472,549","893,850,354","73,771,954,872","0.00","119,759,667"
,000050,경방,"14,300","50","0.4","14,150","14,450","14,150","21,368","305,681,000","392,038,361,000","0.02","27,415,270"
,000060,메리츠화재,"20,550","50","0.2","20,700","20,800","20,350","202,207","4,140,759,650","2,267,445,900,000","0.12","110,338,000"
,000070,삼양홀딩스,"96,700","-600","-0.6","97,600","98,400","96,700","15,583","1,511,888,000","828,165,005,700","0.04","8,564,271"
,000075,삼양홀딩스우,"51,000","0","0.0","51,000","51,000","50,300","187","9,482,000","15,506,958,000","0.00","304,058"
,000080,하이트진로,"22,300","-50","-0.2","22,400","22,600","22,250","107,261","2,399,403,800","1,563,979,525,300","0.08","70,133,611"
,000087,하이트진로2우B,"17,450","0","0.0","17,550","17,550","17,450","40","699,800","19,720,908,100","0.00","1,130,138"
,000100,유한양행,"232,500","4,500","2.0","230,000","239,500","229,500","85,523","20,060,358,500","2,838,674,805,000","0.15","12,209,354"
,000105,유한양행우,"193,500","3,500","1.8","195,000","195,000","190,500","34","6,560,000","45,702,378,000","0.00","236,188"
,000120,CJ대한통운,"136,000","0","0.0","137,500","138,500","135,000","46,080","6,278,943,500","3,102,478,784,000","0.16","22,812,344"
,000140,하이트진로홀딩스,"9,900","100","1.0","9,800","9,910","9,800","7,919","77,872,520","229,746,973,500","0.01","23,206,765"
,000145,하이트진로홀딩스우,"9,050","-40","-0.4","9,100","9,100","9,050","27","244,930","4,260,830,500","0.00","470,810"
,000150,두산,"102,500","1,500","1.5","101,000","102,500","101,000","14,873","1,518,060,500","1,967,795,307,500","0.10","19,198,003"
,000155,두산우,"71,400","900","1.3","71,400","71,500","70,400","1,133","80,334,400","314,950,683,600","0.02","4,411,074"
,000157,두산2우B,"70,700","200","0.3","70,600","71,000","70,500","15","1,059,400","69,687,929,500","0.00","985,685"
,000180,성창기업지주,"2,790","55","2.0","2,760","2,800","2,725","140,353","389,139,655","194,606,964,000","0.01","69,751,600"
,000210,대림산업,"74,100","600","0.8","73,500","74,900","73,000","116,884","8,676,791,600","2,578,680,000,000","0.14","34,800,000"
,000215,대림산업우,"29,650","850","3.0","28,800","29,700","28,800","6,494","191,623,650","112,670,000,000","0.01","3,800,000"
,000220,유유제약,"18,350","950","5.5","17,600","18,450","17,350","509,055","9,188,714,650","116,863,571,450","0.01","6,368,587"
,000225,유유제약1우,"8,370","200","2.4","8,210","8,400","8,190","10,307","85,311,240","9,487,102,050","0.00","1,133,465"
,000227,유유제약2우B,"19,800","100","0.5","19,650","20,050","19,650","962","19,075,650","3,248,784,000","0.00","164,080"
,000230,일동홀딩스,"14,700","0","0.0","14,950","14,950","14,500","25,790","376,928,450","154,207,351,200","0.01","10,490,296"
,000240,한국타이어월드와이드,"18,650","50","0.3","18,500","18,800","18,400","51,985","964,689,650","1,734,826,226,450","0.09","93,020,173"
,000250,삼천당제약,"43,000","-700","-1.6","44,700","45,700","42,200","717,285","31,480,713,350","950,549,959,000","0.05","22,105,813"
,000270,기아차,"32,350","-200","-0.6","32,650","32,850","31,800","921,885","29,760,110,850","13,113,504,275,450","0.69","405,363,347"
