,종목코드,종목명,현재가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,시가총액비중(%),상장주식수
,000020,동화약품,"12,250","200","1.7","11,950","12,300","11,850","270,990","3,272,660,450","342,160,507,500","0.02","27,931,470"
,000030,우리은행,"15,500","-350","-2.2","15,600","15,750","15,400","1,770,775","27,511,863,150","10,478,000,000,000","0.54","676,000,000"
,000040,KR모터스,"613","34","5.9","563","734","560","11,483,345","7,546,516,193","73,412,675,871","0.00","119,759,667"
,000050,경방,"13,600","100","0.7","13,400","13,600","13,350","35,610","479,749,650","372,847,672,000","0.02","27,415,270"
,000060,메리츠화재,"21,750","-100","-0.5","21,750","21,800","21,400","175,203","3,782,720,200","2,399,851,500,000","0.12","110,338,000"
,000070,삼양홀딩스,"103,000","-2,000","-1.9","105,000","105,000","102,500","20,200","2,084,569,000","882,119,913,000","0.05","8,564,271"
,000075,삼양홀딩스우,"52,600","-100","-0.2","52,700","52,900","52,000","364","19,127,000","15,993,450,800","0.00","304,058"
,000080,하이트진로,"21,200","150","0.7","21,050","21,300","21,000","90,749","1,923,321,950","1,486,832,553,200","0.08","70,133,611"
,000087,하이트진로2우B,"17,200","50","0.3","17,150","17,200","17,100","118","2,024,200","19,438,373,600","0.00","1,130,138"
,000100,유한양행,"215,500","-500","-0.2","214,000","216,000","212,000","24,769","5,295,815,500","2,631,115,787,000","0.14","12,209,354"
,000105,유한양행우,"187,000","4,000","2.2","179,000","187,000","179,000","78","14,304,000","44,167,156,000","0.00","236,188"
,000120,CJ대한통운,"129,000","1,000","0.8","127,000","130,000","126,500","33,296","4,272,594,500","2,942,792,376,000","0.15","22,812,344"
,000140,하이트진로홀딩스,"9,700","70","0.7","9,650","9,730","9,620","8,306","80,100,640","225,105,620,500","0.01","23,206,765"
,000145,하이트진로홀딩스우,"9,000","-50","-0.6","9,150","9,180","9,000","230","2,076,710","4,237,290,000","0.00","470,810"
,000150,두산,"104,500","500","0.5","104,000","107,000","103,000","82,819","8,749,365,000","2,006,191,313,500","0.10","19,198,003"
,000155,두산우,"72,500","-200","-0.3","72,500","73,300","71,900","1,416","102,735,500","319,802,865,000","0.02","4,411,074"
,000157,두산2우B,"72,300","500","0.7","71,800","72,300","71,400","80","5,777,700","71,265,025,500","0.00","985,685"
,000180,성창기업지주,"2,850","10","0.4","2,840","2,860","2,820","143,951","409,160,965","198,792,060,000","0.01","69,751,600"
,000210,대림산업,"72,000","-600","-0.8","72,200","72,400","71,400","118,067","8,466,266,000","2,505,600,000,000","0.13","34,800,000"
,000215,대림산업우,"29,600","-100","-0.3","29,500","29,950","29,200","1,569","46,106,650","112,480,000,000","0.01","3,800,000"
,000220,유유제약,"19,450","0","0.0","18,900","20,250","18,450","1,953,243","37,565,926,400","123,869,017,150","0.01","6,368,587"
,000225,유유제약1우,"8,870","-460","-4.9","9,030","9,350","8,560","210,463","1,856,801,350","10,053,834,550","0.00","1,133,465"
,000227,유유제약2우B,"21,900","-1,500","-6.4","22,700","23,500","21,350","38,995","859,165,800","3,593,352,000","0.00","164,080"
,000230,일동홀딩스,"15,500","50","0.3","15,400","15,500","15,150","8,245","126,490,600","162,599,588,000","0.01","10,490,296"
,000240,한국타이어월드와이드,"19,300","50","0.3","19,150","19,450","19,000","74,306","1,423,815,700","1,795,289,338,900","0.09","93,020,173"
,000250,삼천당제약,"43,250","1,000","2.4","42,500","43,900","41,100","523,084","22,306,915,350","956,076,412,250","0.05","22,105,813"
,000270,기아차,"32,800","250","0.8","32,400","32,900","32,150","772,435","25,185,551,250","13,295,917,781,600","0.68","405,363,347"
,000300,대유플러스,"725","15","2.1","707","726","707","178,867","128,660,213","63,887,381,350","0.00","88,120,526"
,000320,노루홀딩스,"15,000","-150","-1.0","14,950","15,100","14,850","8,432","125,805,800","199,367,265,000","0.01","13,291,151"
,000325,노루홀딩스우,"19,300","-200","-1.0","19,300","19,750","18,850","436","8,387,750","3,575,325,000","0.00","185,250"
,000370,한화손해보험,"8,590","-10","-0.1","8,570","8,610","8,490","147,724","1,262,589,270","1,002,787,279,850","0.05","116,738,915"
,000390,삼화페인트,"7,260","-30","-0.4","7,300","7,300","7,220","20,610","149,652,580","191,945,332,260","0.01","26,438,751"
,000400,롯데손해보험,"3,440","-50","-1.4","3,480","3,480","3,415","261,957","901,204,050","461,923,200,000","0.02","134,280,000"
,000430,대원강업,"4,955","25","0.5","5,010","5,250","4,720","549,129","2,737,293,770","307,210,000,000","0.02","62,000,000"
,000440,중앙에너비스,"29,400","300","1.0","29,100","29,500","28,850","172","4,975,200","36,615,524,400","0.00","1,245,426"
,000480,조선내화,"84,400","200","0.2","84,200","84,700","84,100","414","34,866,100","337,600,000,000","0.02","4,000,000"
,000490,대동공업,"8,500","-70","-0.8","8,580","8,600","8,460","16,194","137,652,040","201,689,785,000","0.01","23,728,210"
,000500,가온전선,"23,100","-200","-0.9","23,000","23,500","22,800","3,757","86,431,700","96,104,015,700","0.00","4,160,347"
,000520,삼일제약,"20,950","-1,150","-5.2","21,250","22,400","20,450","534,022","11,315,401,500","115,225,000,000","0.01","5,500,000"
,000540,흥국화재,"6,590","290","4.6","6,200","6,600","6,200","194,094","1,257,869,940","423,359,030,550","0.02","64,242,645"
,000545,흥국화재우,"6,100","170","2.9","6,100","6,100","5,940","3,305","19,931,160","4,684,800,000","0.00","768,000"
,000547,흥국화재2우B,"28,300","1,300","4.8","26,700","28,350","26,700","3,236","89,468,900","4,346,880,000","0.00","153,600"
,000590,CS홀딩스,"74,500","0","0.0","74,700","74,900","73,800","178","13,217,200","86,008,909,000","0.00","1,154,482"
,000640,동아쏘시오홀딩스,"128,500","-1,000","-0.8","128,500","130,000","128,000","13,499","1,739,861,500","788,770,779,000","0.04","6,138,294"
