,종목코드,종목명,현재가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,시가총액비중(%),상장주식수
,000020,동화약품,"11,250","-300","-2.6","11,650","11,750","11,100","365,544","4,163,605,300","314,229,037,500","0.02","27,931,470"
,000030,우리은행,"16,000","-400","-2.4","16,300","16,550","15,950","1,265,790","20,429,528,350","10,816,000,000,000","0.58","676,000,000"
,000040,KR모터스,"561","4","0.7","557","565","548","194,332","108,508,729","67,185,173,187","0.00","119,759,667"
,000050,경방,"13,450","-250","-1.8","13,650","13,800","13,350","37,469","506,061,850","368,735,381,500","0.02","27,415,270"
,000060,메리츠화재,"22,650","-50","-0.2","22,750","23,000","22,600","99,310","2,261,215,800","2,499,155,700,000","0.13","110,338,000"
,000070,삼양홀딩스,"112,500","2,500","2.3","110,000","113,500","110,000","17,198","1,937,558,000","963,480,487,500","0.05","8,564,271"
,000075,삼양홀딩스우,"54,800","-100","-0.2","54,900","55,200","54,600","252","13,773,400","16,662,378,400","0.00","304,058"
,000080,하이트진로,"21,000","-500","-2.3","21,450","21,750","21,000","105,782","2,244,391,100","1,472,805,831,000","0.08","70,133,611"
,000087,하이트진로2우B,"17,100","0","0.0","17,200","17,200","17,000","557","9,504,150","19,325,359,800","0.00","1,130,138"
,000100,유한양행,"210,500","2,500","1.2","206,000","211,500","205,000","33,665","7,047,409,500","2,570,069,017,000","0.14","12,209,354"
,000105,유한양행우,"183,000","500","0.3","182,500","183,000","182,500","143","26,102,500","43,222,404,000","0.00","236,188"
,000120,CJ대한통운,"128,500","-3,000","-2.3","130,500","131,000","128,000","42,044","5,413,268,500","2,931,386,204,000","0.16","22,812,344"
,000140,하이트진로홀딩스,"9,240","-190","-2.0","9,380","9,470","9,210","25,129","233,703,210","214,430,508,600","0.01","23,206,765"
,000145,하이트진로홀딩스우,"9,020","20","0.2","9,000","9,510","9,000","204","1,893,110","4,246,706,200","0.00","470,810"
