,종목코드,종목명,현재가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,시가총액비중(%),상장주식수
,000020,동화약품,"10,300","460","4.7","9,840","10,350","9,840","317,974","3,219,416,320","287,694,141,000","0.01","27,931,470"
,000030,우리은행,"16,950","150","0.9","16,950","17,000","16,700","1,415,647","23,930,755,000","11,458,200,000,000","0.60","676,000,000"
,000040,KR모터스,"325","0","0.0","0","0","0","0","0","61,186,294,000","0.00","188,265,520"
,000050,경방,"13,750","150","1.1","13,600","13,750","13,450","26,220","356,984,800","376,959,962,500","0.02","27,415,270"
,000060,메리츠화재,"23,600","750","3.3","22,850","23,650","22,850","115,002","2,680,418,500","2,603,976,800,000","0.14","110,338,000"
,000070,삼양홀딩스,"125,000","-4,000","-3.1","128,000","129,000","124,000","27,485","3,466,023,500","1,070,533,875,000","0.06","8,564,271"
,000075,삼양홀딩스우,"57,400","0","0.0","57,700","57,900","57,100","1,233","70,784,600","17,452,929,200","0.00","304,058"
,000080,하이트진로,"24,900","100","0.4","24,950","25,200","24,800","321,697","8,062,721,375","1,746,326,913,900","0.09","70,133,611"
,000087,하이트진로2우B,"18,150","0","0.0","18,250","18,250","18,000","965","17,463,750","20,512,004,700","0.00","1,130,138"
,000100,유한양행,"219,500","500","0.2","220,000","220,000","216,500","32,462","7,097,054,000","2,560,664,172,000","0.13","11,665,896"
,000105,유한양행우,"183,500","-1,500","-0.8","183,500","183,500","183,500","1","183,500","43,340,498,000","0.00","236,188"
,000120,CJ대한통운,"139,500","500","0.4","140,000","140,000","139,000","32,011","4,471,947,000","3,182,321,988,000","0.17","22,812,344"
,000140,하이트진로홀딩스,"10,050","-50","-0.5","10,150","10,150","9,990","5,596","56,192,900","233,227,988,250","0.01","23,206,765"
,000145,하이트진로홀딩스우,"9,700","-10","-0.1","9,710","9,710","9,600","207","1,990,070","4,566,857,000","0.00","470,810"
,000150,두산,"126,000","1,000","0.8","126,500","128,000","125,000","41,759","5,304,679,500","2,418,948,378,000","0.13","19,198,003"
,000155,두산우,"72,900","-100","-0.1","73,600","73,600","72,400","1,576","114,735,500","321,567,294,600","0.02","4,411,074"
,000157,두산2우B,"71,800","100","0.1","72,000","72,000","71,100","62","4,456,700","70,772,183,000","0.00","985,685"
,000180,성창기업지주,"2,600","-15","-0.6","2,605","2,615","2,580","114,402","296,985,230","181,354,160,000","0.01","69,751,600"
,000210,대림산업,"86,200","-1,000","-1.2","87,600","88,000","85,600","163,616","14,122,239,000","2,999,760,000,000","0.16","34,800,000"
,000215,대림산업우,"34,000","-650","-1.9","34,700","34,800","33,750","7,353","251,268,700","129,200,000,000","0.01","3,800,000"
,000220,유유제약,"13,000","800","6.6","12,300","13,050","12,150","207,847","2,615,001,600","82,791,631,000","0.00","6,368,587"
,000225,유유제약1우,"6,830","120","1.8","6,790","6,830","6,660","13,241","89,102,110","7,741,565,950","0.00","1,133,465"
,000227,유유제약2우B,"19,300","200","1.0","19,400","20,050","18,550","5,501","107,322,650","3,166,744,000","0.00","164,080"
,000230,일동홀딩스,"14,750","-50","-0.3","14,900","14,950","14,600","20,096","295,370,300","154,731,866,000","0.01","10,490,296"
,000240,한국타이어월드와이드,"19,400","550","2.9","19,000","19,550","18,850","219,722","4,248,474,100","1,804,591,356,200","0.09","93,020,173"
,000250,삼천당제약,"25,400","2,550","11.2","23,150","29,150","23,000","4,286,166","114,636,111,650","561,487,650,200","0.03","22,105,813"
,000270,기아차,"32,500","-550","-1.7","32,950","33,000","32,450","644,852","21,025,137,900","13,174,308,777,500","0.68","405,363,347"
,000300,대유플러스,"699","-5","-0.7","704","705","694","168,700","118,016,620","61,596,247,674","0.00","88,120,526"
,000320,노루홀딩스,"16,150","50","0.3","16,250","16,250","16,000","12,215","197,125,150","214,652,088,650","0.01","13,291,151"
,000325,노루홀딩스우,"19,700","600","3.1","19,150","19,900","19,150","121","2,372,200","3,649,425,000","0.00","185,250"
,000370,한화손해보험,"8,460","310","3.8","8,200","8,600","8,180","865,718","7,332,193,120","987,611,220,900","0.05","116,738,915"
,000390,삼화페인트,"7,320","-30","-0.4","7,320","7,370","7,310","6,388","46,843,850","191,757,845,640","0.01","26,196,427"
