,종목코드,종목명,현재가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,시가총액비중(%),상장주식수
,000020,동화약품,"10,750","250","2.4","10,450","10,900","10,400","251,422","2,686,725,250","300,263,302,500","0.01","27,931,470"
,000030,우리은행,"17,000","100","0.6","16,800","17,050","16,700","707,923","11,979,084,800","11,492,000,000,000","0.57","676,000,000"
,000040,KR모터스,"590","-4","-0.7","594","598","582","1,198,177","708,317,820","70,658,203,530","0.00","119,759,667"
,000050,경방,"14,900","250","1.7","14,500","15,000","14,500","36,164","538,258,400","408,487,523,000","0.02","27,415,270"
,000060,메리츠화재,"23,950","250","1.0","23,700","23,950","23,600","83,703","1,989,567,700","2,642,595,100,000","0.13","110,338,000"
,000070,삼양홀딩스,"121,500","4,000","3.4","118,000","124,000","117,500","81,445","9,846,872,000","1,040,558,926,500","0.05","8,564,271"
,000075,삼양홀딩스우,"56,900","500","0.9","56,600","57,000","56,100","992","56,171,300","17,300,900,200","0.00","304,058"
,000080,하이트진로,"23,300","300","1.3","23,100","23,400","22,950","138,617","3,225,623,500","1,634,113,136,300","0.08","70,133,611"
,000087,하이트진로2우B,"18,050","-100","-0.6","18,200","18,200","17,950","1,097","19,769,350","20,398,990,900","0.00","1,130,138"
,000100,유한양행,"221,000","2,000","0.9","219,000","221,500","216,500","62,279","13,685,880,500","2,698,267,234,000","0.13","12,209,354"
,000105,유한양행우,"189,000","0","0.0","186,000","189,000","185,000","65","12,172,500","44,639,532,000","0.00","236,188"
,000120,CJ대한통운,"136,000","2,000","1.5","134,500","137,000","134,000","137,649","18,658,924,500","3,102,478,784,000","0.15","22,812,344"
,000140,하이트진로홀딩스,"10,100","0","0.0","10,100","10,100","10,050","16,939","170,652,950","234,388,326,500","0.01","23,206,765"
,000145,하이트진로홀딩스우,"9,730","-20","-0.2","9,650","9,730","9,650","11","106,950","4,580,981,300","0.00","470,810"
,000150,두산,"115,000","-1,500","-1.3","116,000","117,000","114,500","46,555","5,356,767,500","2,207,770,345,000","0.11","19,198,003"
,000155,두산우,"73,300","200","0.3","73,100","73,400","72,900","1,683","123,024,300","323,331,724,200","0.02","4,411,074"
