,종목코드,종목명,현재가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,시가총액비중(%),상장주식수
,000020,동화약품,"12,250","-100","-0.8","12,350","12,950","12,150","461,295","5,813,501,350","342,160,507,500","0.02","27,931,470"
,000030,우리은행,"15,550","0","0.0","15,650","15,850","15,500","2,335,362","36,550,121,050","10,511,800,000,000","0.54","676,000,000"
,000040,KR모터스,"595","-1","-0.2","592","601","579","782,109","460,715,730","71,257,001,865","0.00","119,759,667"
,000050,경방,"13,950","-100","-0.7","14,050","14,150","13,900","11,330","159,064,450","382,443,016,500","0.02","27,415,270"
,000060,메리츠화재,"22,000","350","1.6","21,800","22,200","21,650","244,877","5,370,204,650","2,427,436,000,000","0.12","110,338,000"
,000070,삼양홀딩스,"100,500","-1,000","-1.0","101,000","102,500","99,900","20,463","2,061,188,800","860,709,235,500","0.04","8,564,271"
,000075,삼양홀딩스우,"51,100","-800","-1.5","51,900","52,000","51,100","648","33,361,000","15,537,363,800","0.00","304,058"
,000080,하이트진로,"22,000","-350","-1.6","22,300","22,450","21,950","145,584","3,231,857,850","1,542,939,442,000","0.08","70,133,611"
,000087,하이트진로2우B,"17,500","50","0.3","17,300","17,500","17,300","1,374","23,853,150","19,777,415,000","0.00","1,130,138"
,000100,유한양행,"218,500","-3,500","-1.6","225,000","225,500","217,500","52,443","11,595,803,000","2,667,743,849,000","0.14","12,209,354"
,000105,유한양행우,"187,000","-3,000","-1.6","191,000","191,000","186,500","18","3,424,500","44,167,156,000","0.00","236,188"
,000120,CJ대한통운,"134,500","-2,500","-1.8","137,000","137,500","133,500","89,693","12,143,647,500","3,068,260,268,000","0.16","22,812,344"
,000140,하이트진로홀딩스,"9,840","0","0.0","9,830","9,880","9,740","2,921","28,640,670","228,354,567,600","0.01","23,206,765"
,000145,하이트진로홀딩스우,"9,160","150","1.7","9,010","9,250","8,990","65","587,820","4,312,619,600","0.00","470,810"
,000150,두산,"109,000","4,000","3.8","105,000","111,000","105,000","98,091","10,689,543,000","2,092,582,327,000","0.11","19,198,003"
,000155,두산우,"72,800","100","0.1","72,800","73,000","72,500","2,676","194,772,100","321,126,187,200","0.02","4,411,074"
,000157,두산2우B,"72,200","0","0.0","72,200","72,600","71,700","169","12,196,200","71,166,457,000","0.00","985,685"
,000180,성창기업지주,"2,755","-25","-0.9","2,780","2,815","2,705","138,111","379,826,090","192,165,658,000","0.01","69,751,600"
,000210,대림산업,"72,700","-1,200","-1.6","73,700","74,700","72,300","138,439","10,107,250,000","2,529,960,000,000","0.13","34,800,000"
,000215,대림산업우,"29,100","-200","-0.7","29,500","29,500","29,050","1,877","54,788,400","110,580,000,000","0.01","3,800,000"
,000220,유유제약,"18,050","-300","-1.6","18,500","19,100","17,850","1,027,985","19,035,864,750","114,952,995,350","0.01","6,368,587"
