,종목코드,종목명,현재가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,시가총액비중(%),상장주식수
,000020,동화약품,"12,300","200","1.6","11,950","12,600","11,950","281,262","3,469,283,700","343,557,081,000","0.02","27,931,470"
,000030,우리은행,"15,550","-150","-1.0","15,550","15,650","15,500","967,071","15,057,158,050","10,511,800,000,000","0.54","676,000,000"
,000040,KR모터스,"584","8","1.4","577","585","568","486,458","280,195,753","69,939,645,528","0.00","119,759,667"
,000050,경방,"14,250","600","4.4","13,650","14,250","13,650","30,425","424,236,650","390,667,597,500","0.02","27,415,270"
,000060,메리츠화재,"21,450","50","0.2","21,450","21,450","21,050","152,762","3,244,260,950","2,366,750,100,000","0.12","110,338,000"
,000070,삼양홀딩스,"103,000","0","0.0","103,500","104,000","102,500","6,252","644,274,500","882,119,913,000","0.05","8,564,271"
,000075,삼양홀딩스우,"52,000","-400","-0.8","52,100","52,200","51,700","727","37,796,200","15,811,016,000","0.00","304,058"
,000080,하이트진로,"22,000","900","4.3","21,150","22,100","21,150","290,165","6,325,492,400","1,542,939,442,000","0.08","70,133,611"
,000087,하이트진로2우B,"17,400","50","0.3","17,350","17,400","17,300","1,044","18,114,950","19,664,401,200","0.00","1,130,138"
,000100,유한양행,"221,500","9,000","4.2","210,000","222,000","210,000","36,698","7,952,326,500","2,704,371,911,000","0.14","12,209,354"
,000105,유한양행우,"189,000","-500","-0.3","185,000","190,000","182,500","77","14,407,000","44,639,532,000","0.00","236,188"
,000120,CJ대한통운,"137,500","1,500","1.1","135,000","138,000","134,000","115,686","15,678,760,500","3,136,697,300,000","0.16","22,812,344"
,000140,하이트진로홀딩스,"9,830","60","0.6","9,770","9,900","9,700","11,473","112,810,550","228,122,499,950","0.01","23,206,765"
,000145,하이트진로홀딩스우,"9,000","90","1.0","9,000","9,000","9,000","101","909,000","4,237,290,000","0.00","470,810"
,000150,두산,"106,500","-500","-0.5","106,000","109,000","105,500","43,048","4,585,550,500","2,044,587,319,500","0.11","19,198,003"
,000155,두산우,"72,700","100","0.1","72,500","73,100","72,200","1,767","128,651,900","320,685,079,800","0.02","4,411,074"
,000157,두산2우B,"72,200","0","0.0","72,200","72,200","72,200","14","1,010,800","71,166,457,000","0.00","985,685"
,000180,성창기업지주,"2,825","-5","-0.2","2,840","2,865","2,810","138,952","392,742,355","197,048,270,000","0.01","69,751,600"
,000210,대림산업,"74,100","900","1.2","72,600","74,100","72,600","77,169","5,676,432,800","2,578,680,000,000","0.13","34,800,000"
,000215,대림산업우,"29,550","150","0.5","29,450","29,550","29,000","3,090","90,011,600","112,290,000,000","0.01","3,800,000"
,000220,유유제약,"17,900","50","0.3","17,700","18,550","17,500","922,860","16,601,040,500","113,997,707,300","0.01","6,368,587"
,000225,유유제약1우,"8,350","50","0.6","8,300","8,440","8,160","29,601","245,746,210","9,464,432,750","0.00","1,133,465"
,000227,유유제약2우B,"20,500","-150","-0.7","20,600","20,950","20,100","6,964","142,539,150","3,363,640,000","0.00","164,080"
,000230,일동홀딩스,"15,500","50","0.3","15,450","15,550","15,200","6,234","95,734,800","162,599,588,000","0.01","10,490,296"
,000240,한국타이어월드와이드,"18,750","-100","-0.5","18,700","18,850","18,700","34,559","648,382,500","1,744,128,243,750","0.09","93,020,173"
,000250,삼천당제약,"40,800","0","0.0","40,100","42,350","40,100","326,621","13,459,548,700","901,917,170,400","0.05","22,105,813"
