,종목코드,종목명,현재가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,시가총액비중(%),상장주식수
,000020,동화약품,"10,500","0","0.0","10,500","10,700","10,350","157,733","1,648,670,700","293,280,435,000","0.01","27,931,470"
,000030,우리은행,"17,200","550","3.3","16,700","17,200","16,550","1,832,801","31,194,175,850","11,627,200,000,000","0.59","676,000,000"
,000040,KR모터스,"571","1","0.2","569","582","565","1,270,417","731,169,434","68,382,769,857","0.00","119,759,667"
,000050,경방,"13,850","200","1.5","13,700","14,000","13,600","27,972","387,951,750","379,701,489,500","0.02","27,415,270"
,000060,메리츠화재,"23,950","50","0.2","23,900","24,050","23,500","174,571","4,138,944,000","2,642,595,100,000","0.13","110,338,000"
,000070,삼양홀딩스,"121,500","0","0.0","121,500","124,000","118,000","26,061","3,165,152,500","1,040,558,926,500","0.05","8,564,271"
,000075,삼양홀딩스우,"56,600","-100","-0.2","56,600","56,600","56,200","423","23,874,800","17,209,682,800","0.00","304,058"
,000080,하이트진로,"23,050","150","0.7","22,950","23,150","22,850","158,354","3,643,601,000","1,616,579,733,550","0.08","70,133,611"
,000087,하이트진로2우B,"18,150","100","0.6","18,150","18,150","18,050","279","5,058,850","20,512,004,700","0.00","1,130,138"
,000100,유한양행,"223,500","-500","-0.2","223,000","224,500","221,500","43,344","9,657,222,000","2,728,790,619,000","0.14","12,209,354"
,000105,유한양행우,"186,000","-3,000","-1.6","186,000","186,500","186,000","31","5,766,500","43,930,968,000","0.00","236,188"
,000120,CJ대한통운,"134,000","-1,000","-0.7","135,000","135,500","132,500","72,851","9,744,159,250","3,056,854,096,000","0.15","22,812,344"
,000140,하이트진로홀딩스,"9,950","-30","-0.3","10,000","10,050","9,950","4,169","41,577,860","230,907,311,750","0.01","23,206,765"
,000145,하이트진로홀딩스우,"9,590","-60","-0.6","9,620","9,620","9,590","57","546,770","4,515,067,900","0.00","470,810"
,000150,두산,"115,500","-500","-0.4","115,500","117,000","115,000","45,916","5,307,821,000","2,217,369,346,500","0.11","19,198,003"
,000155,두산우,"73,500","100","0.1","73,700","73,700","72,700","1,115","81,817,100","324,213,939,000","0.02","4,411,074"
,000157,두산2우B,"71,500","-100","-0.1","72,100","72,100","70,900","151","10,746,100","70,476,477,500","0.00","985,685"
,000180,성창기업지주,"2,700","70","2.7","2,645","2,705","2,635","217,913","583,485,230","188,329,320,000","0.01","69,751,600"
,000210,대림산업,"87,000","800","0.9","87,000","87,200","85,100","111,864","9,692,474,700","3,027,600,000,000","0.15","34,800,000"
,000215,대림산업우,"33,950","400","1.2","33,550","34,000","33,400","6,647","223,429,550","129,010,000,000","0.01","3,800,000"
,000220,유유제약,"13,500","-250","-1.8","13,850","13,950","13,450","74,921","1,020,227,200","85,975,924,500","0.00","6,368,587"
,000225,유유제약1우,"6,940","-50","-0.7","6,980","7,000","6,550","19,007","130,652,300","7,866,247,100","0.00","1,133,465"
,000227,유유제약2우B,"18,500","-200","-1.1","18,450","18,900","18,400","568","10,564,250","3,035,480,000","0.00","164,080"
,000230,일동홀딩스,"15,050","50","0.3","15,050","15,050","14,850","22,081","330,373,100","157,878,954,800","0.01","10,490,296"
,000240,한국타이어월드와이드,"19,450","-100","-0.5","19,600","19,750","19,400","81,472","1,591,485,750","1,809,242,364,850","0.09","93,020,173"
,000250,삼천당제약,"32,150","4,000","14.2","28,000","33,200","27,650","1,537,238","46,849,812,150","710,701,887,950","0.04","22,105,813"
,000270,기아차,"33,800","50","0.2","33,700","34,300","33,300","1,155,073","38,918,194,250","13,701,281,128,600","0.69","405,363,347"
,000300,대유플러스,"687","9","1.3","672","688","670","238,267","162,692,118","60,538,801,362","0.00","88,120,526"
,000320,노루홀딩스,"15,750","200","1.3","15,550","15,800","15,300","23,560","367,333,100","209,335,628,250","0.01","13,291,151"
,000325,노루홀딩스우,"20,300","-100","-0.5","19,900","20,600","19,600","637","12,785,050","3,760,575,000","0.00","185,250"
,000370,한화손해보험,"8,800","80","0.9","8,700","8,850","8,600","193,421","1,698,133,160","1,027,302,452,000","0.05","116,738,915"
,000390,삼화페인트,"8,120","70","0.9","8,070","8,120","7,930","214,799","1,725,328,450","212,714,987,240","0.01","26,196,427"
,000400,롯데손해보험,"3,610","70","2.0","3,580","3,690","3,540","867,201","3,138,779,645","484,750,800,000","0.02","134,280,000"
,000430,대원강업,"4,315","505","13.2","3,810","4,950","3,795","2,302,272","10,235,998,430","267,530,000,000","0.01","62,000,000"
,000440,중앙에너비스,"28,400","550","2.0","27,800","28,500","27,800","246","6,925,400","35,370,098,400","0.00","1,245,426"
,000480,조선내화,"85,900","200","0.2","85,600","85,900","85,300","64","5,477,200","343,600,000,000","0.02","4,000,000"
,000490,대동공업,"9,740","0","0.0","9,780","9,780","9,500","60,844","587,576,900","231,112,765,400","0.01","23,728,210"
,000500,가온전선,"22,700","100","0.4","22,600","23,000","22,600","2,650","60,286,450","94,439,876,900","0.00","4,160,347"
,000520,삼일제약,"9,710","-30","-0.3","9,750","9,850","9,690","27,555","268,631,590","53,405,000,000","0.00","5,500,000"
,000540,흥국화재,"6,190","70","1.1","6,130","6,240","6,130","30,295","186,783,010","397,661,972,550","0.02","64,242,645"
,000545,흥국화재우,"5,480","40","0.7","5,440","5,520","5,390","3,424","18,599,130","4,208,640,000","0.00","768,000"
,000547,흥국화재2우B,"22,650","100","0.4","22,300","22,650","22,250","2,712","60,622,800","3,479,040,000","0.00","153,600"
,000590,CS홀딩스,"78,000","0","0.0","78,000","78,100","77,800","191","14,899,600","90,049,596,000","0.00","1,154,482"
,000640,동아쏘시오홀딩스,"149,000","1,000","0.7","148,000","152,000","147,000","21,122","3,166,507,000","914,595,972,000","0.05","6,138,228"
,000650,천일고속,"90,000","-200","-0.2","90,200","90,200","90,000","574","51,702,900","128,629,800,000","0.01","1,429,220"
,000660,SK하이닉스,"71,300","200","0.3","71,800","72,200","70,900","4,671,451","333,271,046,211","51,906,568,624,500","2.63","728,002,365"
,000670,영풍,"1,014,000","4,000","0.4","1,011,000","1,024,000","1,011,000","3,194","3,244,300,000","1,867,828,560,000","0.09","1,842,040"
,000680,LS네트웍스,"3,030","25","0.8","3,025","3,035","2,985","9,262","27,884,295","238,773,138,480","0.01","78,803,016"
,000700,유수홀딩스,"7,550","610","8.8","6,950","9,020","6,810","1,694,436","13,646,541,420","196,615,680,600","0.01","26,041,812"
,000720,현대건설,"41,000","1,000","2.5","40,350","41,150","40,200","793,443","32,428,101,350","4,565,586,365,000","0.23","111,355,765"
,000725,현대건설우,"47,900","150","0.3","47,750","48,250","47,300","337","16,125,150","4,735,202,400","0.00","98,856"
,000760,이화산업,"18,750","-500","-2.6","19,300","19,400","18,350","1,085","20,176,800","52,500,000,000","0.00","2,800,000"
,000810,삼성화재,"283,500","4,000","1.4","280,000","283,500","278,500","131,734","37,052,610,000","13,430,766,289,500","0.68","47,374,837"
,000815,삼성화재우,"179,500","1,000","0.6","179,000","180,000","179,000","4,845","870,470,000","572,964,000,000","0.03","3,192,000"
,000850,화천기공,"57,000","400","0.7","56,200","57,300","56,200","966","54,980,200","125,400,000,000","0.01","2,200,000"
,000860,강남제비스코,"35,400","200","0.6","35,500","35,600","34,950","6,531","229,703,500","230,100,000,000","0.01","6,500,000"
,000880,한화,"48,050","1,050","2.2","46,450","48,100","46,450","339,103","16,178,069,450","3,601,767,216,750","0.18","74,958,735"
,000885,한화우,"22,950","50","0.2","22,750","23,000","22,550","4,012","91,520,150","10,999,797,300","0.00","479,294"
,00088K,한화3우B,"19,250","250","1.3","19,000","19,400","19,000","232,231","4,469,302,800","432,586,000,000","0.02","22,472,000"
,000890,보해양조,"1,005","0","0.0","995","1,015","995","589,703","590,379,228","97,053,398,730","0.00","96,570,546"
,000910,유니온,"4,080","120","3.0","3,940","4,180","3,925","207,301","841,641,080","63,695,405,520","0.00","15,611,619"
,000950,전방,"18,700","100","0.5","18,850","18,900","18,550","741","13,807,200","31,416,000,000","0.00","1,680,000"
,000970,한국주철관,"9,900","70","0.7","9,900","9,940","9,800","18,166","179,396,670","225,724,950,000","0.01","22,800,500"
,000990,DB하이텍,"13,600","750","5.8","12,800","13,600","12,800","1,003,121","13,443,991,750","603,402,515,200","0.03","44,367,832"
,000995,DB하이텍1우,"30,150","450","1.5","29,250","31,100","29,250","442","13,424,550","3,386,327,400","0.00","112,316"
,001000,신라섬유,"3,150","5","0.2","3,100","3,160","3,065","602,228","1,870,172,590","76,474,251,000","0.00","24,277,540"
,001020,페이퍼코리아,"1,300","5","0.4","1,300","1,320","1,290","392,566","510,435,150","70,481,654,100","0.00","54,216,657"
,001040,CJ,"187,500","0","0.0","187,500","189,500","185,000","91,910","17,147,102,500","5,470,687,125,000","0.28","29,176,998"
,001045,CJ우,"77,700","-400","-0.5","78,100","78,400","76,500","1,417","110,117,900","175,619,327,100","0.01","2,260,223"
,001060,JW중외제약,"47,250","1,000","2.2","46,700","47,400","46,250","127,723","5,987,033,300","922,977,814,500","0.05","19,533,922"
,001065,JW중외제약우,"25,900","-50","-0.2","25,650","26,000","25,500","344","8,821,450","4,250,474,900","0.00","164,111"
,001067,JW중외제약2우B,"42,800","250","0.6","42,550","42,950","42,300","97","4,133,700","3,684,994,400","0.00","86,098"
,001070,대한방직,"14,200","0","0.0","14,300","14,300","13,900","5,683","80,003,450","75,260,000,000","0.00","5,300,000"
,001080,만호제강,"18,250","150","0.8","18,150","18,250","18,100","750","13,616,200","75,737,500,000","0.00","4,150,000"
,001120,LG상사,"29,800","150","0.5","29,450","29,900","29,300","141,411","4,196,326,650","1,155,048,000,000","0.06","38,760,000"
,001130,대한제분,"172,500","5,000","3.0","167,500","172,500","167,500","5,632","957,956,500","291,525,000,000","0.01","1,690,000"
,001140,국보,"9,350","40","0.4","9,370","9,400","9,220","5,660","52,782,170","15,729,542,400","0.00","1,682,304"
,001200,유진투자증권,"4,230","170","4.2","4,070","4,325","4,065","1,742,920","7,389,603,150","409,744,948,140","0.02","96,866,418"
,001210,금호전기,"7,160","10","0.1","7,200","7,200","7,090","9,643","68,785,870","49,518,925,160","0.00","6,916,051"
,001230,동국제강,"11,650","100","0.9","11,550","11,750","11,500","264,778","3,079,449,750","1,111,791,386,050","0.06","95,432,737"
,001250,GS글로벌,"3,105","-5","-0.2","3,120","3,140","3,080","409,887","1,273,216,235","256,267,337,220","0.01","82,533,764"
,001260,남광토건,"6,270","0","0.0","6,250","6,300","6,200","13,897","86,779,180","61,566,289,950","0.00","9,819,185"
,001270,부국증권,"25,500","300","1.2","25,500","25,550","25,050","1,653","41,954,150","264,432,093,000","0.01","10,369,886"
,001275,부국증권우,"22,450","50","0.2","22,500","22,500","22,000","2,351","52,210,100","67,350,000,000","0.00","3,000,000"
,001290,골든브릿지증권,"1,380","0","0.0","0","0","0","0","0","87,957,152,460","0.00","63,737,067"
,001340,백광산업,"2,780","-30","-1.1","2,810","2,815","2,770","105,237","293,047,320","124,873,171,460","0.01","44,918,407"
,001360,삼성제약,"4,670","5","0.1","4,685","4,720","4,590","570,517","2,644,884,835","193,463,534,270","0.01","41,426,881"
,001380,SG충방,"4,250","15","0.4","4,235","4,250","4,175","60,555","254,801,095","191,097,607,750","0.01","44,964,143"
,001390,KG케미칼,"28,200","300","1.1","28,000","28,550","27,150","200,561","5,579,696,550","350,394,644,400","0.02","12,425,342"
,001420,태원물산,"3,630","-90","-2.4","3,720","3,760","3,600","88,169","322,732,395","27,588,000,000","0.00","7,600,000"
,001430,세아베스틸,"30,450","150","0.5","30,150","31,200","30,150","49,731","1,529,553,050","1,092,001,523,550","0.06","35,862,119"
,001440,대한전선,"1,350","15","1.1","1,330","1,400","1,325","2,211,692","3,016,157,335","1,156,238,562,150","0.06","856,473,009"
,001450,현대해상,"46,950","550","1.2","46,050","47,000","45,800","147,407","6,873,595,100","4,197,330,000,000","0.21","89,400,000"
,001460,BYC,"295,500","2,500","0.8","297,500","297,500","293,500","770","226,741,500","184,573,732,500","0.01","624,615"
,001465,BYC우,"150,000","1,000","0.7","149,000","150,000","147,000","209","31,121,000","32,307,750,000","0.00","215,385"
,001470,삼부토건,"7,600","40","0.5","7,410","7,700","7,410","115,608","871,766,240","142,627,300,000","0.01","18,766,750"
,001500,현대차투자증권,"12,650","400","3.3","12,300","12,750","12,250","123,974","1,558,748,350","371,114,454,150","0.02","29,337,111"
,001510,SK증권,"1,340","65","5.1","1,315","1,350","1,295","9,657,389","12,744,125,060","428,957,009,140","0.02","320,117,171"
,001515,SK증권우,"4,350","210","5.1","4,365","4,405","4,175","333,824","1,434,573,675","17,019,435,900","0.00","3,912,514"
,001520,동양,"1,970","5","0.2","1,960","1,990","1,960","200,962","396,152,570","470,207,604,110","0.02","238,684,063"
,001525,동양우,"8,350","-20","-0.2","8,370","8,450","8,340","128","1,069,220","5,158,053,850","0.00","617,731"
,001527,동양2우B,"10,550","0","0.0","10,550","10,600","10,250","1,738","17,939,800","3,255,402,950","0.00","308,569"
,001529,동양3우B,"21,300","-200","-0.9","21,300","21,600","21,150","374","8,000,400","1,911,078,600","0.00","89,722"
,001530,동일방직,"52,900","-500","-0.9","53,000","53,400","51,700","10,250","535,982,300","123,563,079,400","0.01","2,335,786"
,001540,안국약품,"14,300","350","2.5","14,000","14,400","13,850","85,604","1,215,956,950","186,506,606,000","0.01","13,042,420"
,001550,조비,"12,200","200","1.7","12,000","12,200","11,950","12,101","145,778,100","61,542,180,200","0.00","5,044,441"
,001560,제일연마,"5,720","0","0.0","5,720","5,730","5,690","1,357","7,746,930","57,200,000,000","0.00","10,000,000"
,001570,금양,"2,920","5","0.2","2,920","2,970","2,855","287,396","835,369,120","124,713,524,120","0.01","42,710,111"
,001620,동국실업,"1,200","30","2.6","1,170","1,210","1,170","355,021","423,811,410","63,974,486,400","0.00","53,312,072"
,001630,종근당홀딩스,"77,800","1,500","2.0","76,300","77,900","76,300","13,791","1,065,290,100","389,767,185,800","0.02","5,009,861"
,001680,대상,"27,550","1,700","6.6","25,900","27,800","25,900","400,418","10,833,009,550","954,553,088,750","0.05","34,648,025"
,001685,대상우,"13,250","350","2.7","12,800","13,250","12,800","5,155","67,763,950","18,155,454,750","0.00","1,370,223"
,001720,신영증권,"60,900","1,000","1.7","60,000","61,200","59,900","5,634","342,463,000","571,621,833,300","0.03","9,386,237"
,001725,신영증권우,"55,100","600","1.1","54,500","55,100","54,200","1,618","88,564,500","388,662,341,300","0.02","7,053,763"
,001740,SK네트웍스,"6,310","0","0.0","6,320","6,350","6,280","889,828","5,607,839,330","1,566,064,052,570","0.08","248,187,647"
