,종목코드,종목명,현재가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,시가총액비중(%),상장주식수
,000020,동화약품,"10,450","-350","-3.2","10,850","10,900","10,450","298,372","3,157,419,250","291,883,861,500","0.01","27,931,470"
,000030,우리은행,"16,750","-100","-0.6","16,650","16,850","16,600","835,081","13,960,211,500","11,323,000,000,000","0.57","676,000,000"
,000040,KR모터스,"622","-10","-1.6","634","637","617","969,060","604,003,677","74,490,512,874","0.00","119,759,667"
,000050,경방,"14,450","-50","-0.3","14,350","14,600","14,300","19,166","277,057,650","396,150,651,500","0.02","27,415,270"
,000060,메리츠화재,"25,300","400","1.6","25,000","25,350","25,000","287,264","7,231,324,300","2,791,551,400,000","0.14","110,338,000"
,000070,삼양홀딩스,"121,500","0","0.0","123,000","125,500","120,000","110,945","13,642,549,000","1,040,558,926,500","0.05","8,564,271"
,000075,삼양홀딩스우,"57,400","-500","-0.9","57,800","58,400","57,100","7,441","427,833,600","17,452,929,200","0.00","304,058"
,000080,하이트진로,"23,050","50","0.2","22,950","23,250","22,900","127,070","2,930,395,700","1,616,579,733,550","0.08","70,133,611"
,000087,하이트진로2우B,"18,200","50","0.3","18,250","18,250","18,100","648","11,747,200","20,568,511,600","0.00","1,130,138"
,000100,유한양행,"229,500","-3,500","-1.5","231,500","232,500","227,500","43,067","9,873,580,500","2,802,046,743,000","0.14","12,209,354"
,000105,유한양행우,"189,000","-2,000","-1.0","191,000","191,000","189,000","18","3,408,000","44,639,532,000","0.00","236,188"
,000120,CJ대한통운,"143,500","-1,500","-1.0","143,500","145,500","143,000","48,476","6,993,686,500","3,273,571,364,000","0.16","22,812,344"
,000140,하이트진로홀딩스,"10,400","150","1.5","10,200","10,450","10,200","29,163","300,331,600","241,350,356,000","0.01","23,206,765"
,000145,하이트진로홀딩스우,"9,630","20","0.2","9,680","9,690","9,520","2,982","28,475,400","4,533,900,300","0.00","470,810"
,000150,두산,"116,500","-2,000","-1.7","118,000","119,000","116,000","26,579","3,110,995,000","2,236,567,349,500","0.11","19,198,003"
,000155,두산우,"73,300","-100","-0.1","72,700","73,400","71,600","7,855","567,980,600","323,331,724,200","0.02","4,411,074"
,000157,두산2우B,"72,000","0","0.0","71,300","72,500","71,000","397","28,314,000","70,969,320,000","0.00","985,685"
,000180,성창기업지주,"3,025","-45","-1.5","3,085","3,090","3,010","275,762","838,154,215","210,998,590,000","0.01","69,751,600"
,000210,대림산업,"81,600","300","0.4","81,800","82,200","81,100","212,218","17,335,844,000","2,839,680,000,000","0.14","34,800,000"
,000215,대림산업우,"32,150","50","0.2","32,200","32,200","31,750","5,605","179,242,950","122,170,000,000","0.01","3,800,000"
,000220,유유제약,"13,550","-250","-1.8","13,750","14,050","13,400","113,008","1,543,599,300","86,294,353,850","0.00","6,368,587"
,000225,유유제약1우,"7,100","60","0.8","7,090","7,170","7,040","5,626","39,958,860","8,047,601,500","0.00","1,133,465"
,000227,유유제약2우B,"19,400","0","0.0","19,450","20,150","19,000","12,107","236,564,300","3,183,152,000","0.00","164,080"
,000230,일동홀딩스,"15,750","-200","-1.2","16,000","16,000","15,600","15,417","242,545,800","165,222,162,000","0.01","10,490,296"
,000240,한국타이어월드와이드,"19,850","50","0.2","19,650","19,950","19,600","68,017","1,346,487,500","1,846,450,434,050","0.09","93,020,173"
,000250,삼천당제약,"39,750","0","0.0","40,450","41,300","38,800","379,105","15,101,089,000","878,706,066,750","0.04","22,105,813"
,000270,기아차,"34,350","-300","-0.9","34,300","34,650","34,050","991,076","34,077,455,150","13,924,230,969,450","0.70","405,363,347"
,000300,대유플러스,"713","10","1.4","702","721","702","214,621","151,590,518","62,829,935,038","0.00","88,120,526"
,000320,노루홀딩스,"16,500","250","1.5","16,300","16,600","16,250","11,094","182,805,500","219,303,991,500","0.01","13,291,151"
,000325,노루홀딩스우,"20,700","150","0.7","20,800","21,250","20,000","2,247","46,319,250","3,834,675,000","0.00","185,250"
,000370,한화손해보험,"9,130","80","0.9","9,050","9,250","8,980","324,967","2,972,358,100","1,065,826,293,950","0.05","116,738,915"
,000390,삼화페인트,"8,340","100","1.2","8,220","8,480","8,220","86,419","721,885,590","218,478,201,180","0.01","26,196,427"
,000400,롯데손해보험,"3,675","15","0.4","3,720","3,745","3,605","1,081,482","3,975,719,575","493,479,000,000","0.02","134,280,000"
,000430,대원강업,"4,730","-145","-3.0","4,870","4,895","4,720","133,467","637,045,910","293,260,000,000","0.01","62,000,000"
,000440,중앙에너비스,"29,450","150","0.5","29,550","29,550","29,100","439","12,844,800","36,677,795,700","0.00","1,245,426"
,000480,조선내화,"86,800","0","0.0","87,000","87,000","86,700","1,517","131,704,900","347,200,000,000","0.02","4,000,000"
,000490,대동공업,"9,800","-40","-0.4","9,870","9,980","9,740","49,226","483,235,900","232,536,458,000","0.01","23,728,210"
,000500,가온전선,"25,200","250","1.0","24,900","25,300","24,200","8,191","204,322,400","104,840,744,400","0.01","4,160,347"
,000520,삼일제약,"10,700","50","0.5","10,850","11,100","10,400","102,545","1,096,934,300","58,850,000,000","0.00","5,500,000"
,000540,흥국화재,"6,600","210","3.3","6,850","6,990","6,550","295,170","1,974,935,630","424,001,457,000","0.02","64,242,645"
,000545,흥국화재우,"5,630","120","2.2","5,640","5,830","5,530","18,963","106,612,370","4,323,840,000","0.00","768,000"
,000547,흥국화재2우B,"23,500","800","3.5","23,050","23,950","22,900","13,284","311,187,150","3,609,600,000","0.00","153,600"
,000590,CS홀딩스,"80,100","-7,400","-8.5","93,600","102,000","80,100","30,974","2,692,342,100","92,474,008,200","0.00","1,154,482"
,000640,동아쏘시오홀딩스,"144,500","-4,000","-2.7","147,500","149,500","143,500","22,848","3,318,467,000","886,973,946,000","0.04","6,138,228"
,000650,천일고속,"92,400","800","0.9","92,000","92,500","90,800","1,787","164,206,500","132,059,928,000","0.01","1,429,220"
,000660,SK하이닉스,"74,400","900","1.2","74,900","75,200","74,000","2,987,816","222,343,899,000","54,163,375,956,000","2.71","728,002,365"
,000670,영풍,"1,072,000","12,000","1.1","1,056,000","1,074,000","1,047,000","1,597","1,707,389,000","1,974,666,880,000","0.10","1,842,040"
,000680,LS네트웍스,"3,105","-90","-2.8","3,195","3,200","3,105","24,057","75,550,380","244,683,364,680","0.01","78,803,016"
,000700,유수홀딩스,"7,510","-70","-0.9","7,630","7,660","7,470","41,720","315,154,720","195,574,008,120","0.01","26,041,812"
,000720,현대건설,"44,150","1,250","2.9","42,800","44,850","42,800","1,319,013","58,311,591,850","4,916,357,024,750","0.25","111,355,765"
,000725,현대건설우,"49,500","750","1.5","48,500","49,850","48,500","771","37,781,300","4,893,372,000","0.00","98,856"
,000760,이화산업,"19,750","600","3.1","19,300","19,850","19,150","10,437","204,338,800","55,300,000,000","0.00","2,800,000"
,000810,삼성화재,"292,000","3,000","1.0","289,500","293,000","289,000","73,569","21,433,903,500","13,833,452,404,000","0.69","47,374,837"
,000815,삼성화재우,"195,000","4,000","2.1","190,000","196,500","189,000","8,960","1,729,482,500","622,440,000,000","0.03","3,192,000"
,000850,화천기공,"61,400","-300","-0.5","61,700","62,800","59,100","4,779","295,091,600","135,080,000,000","0.01","2,200,000"
,000860,강남제비스코,"36,000","0","0.0","36,100","36,100","35,600","6,227","223,856,600","234,000,000,000","0.01","6,500,000"
,000880,한화,"47,000","-50","-0.1","46,700","47,800","46,250","224,203","10,487,450,800","3,523,060,545,000","0.18","74,958,735"
,000885,한화우,"23,200","0","0.0","23,050","23,300","22,800","1,867","43,171,100","11,119,620,800","0.00","479,294"
,00088K,한화3우B,"19,400","0","0.0","19,350","19,600","19,250","74,347","1,444,997,400","435,956,800,000","0.02","22,472,000"
,000890,보해양조,"1,045","25","2.4","1,020","1,070","1,010","1,497,798","1,564,633,800","100,916,220,570","0.01","96,570,546"
,000910,유니온,"4,390","-50","-1.1","4,460","4,470","4,320","83,734","366,914,615","68,535,007,410","0.00","15,611,619"
,000950,전방,"20,000","100","0.5","20,650","20,650","19,600","2,199","44,038,500","33,600,000,000","0.00","1,680,000"
,000970,한국주철관,"9,880","-50","-0.5","9,990","9,990","9,870","14,289","141,466,770","225,268,940,000","0.01","22,800,500"
,000990,DB하이텍,"15,650","850","5.7","14,900","15,800","14,600","1,857,832","28,644,486,650","694,356,570,800","0.03","44,367,832"
,000995,DB하이텍1우,"34,250","750","2.2","33,600","34,500","33,600","986","33,798,050","3,846,823,000","0.00","112,316"
,001000,신라섬유,"4,070","-165","-3.9","4,180","4,265","3,960","4,159,228","16,926,139,335","98,809,587,800","0.00","24,277,540"
,001020,페이퍼코리아,"1,535","15","1.0","1,525","1,550","1,475","1,076,269","1,628,867,025","83,222,568,495","0.00","54,216,657"
,001040,CJ,"183,500","-500","-0.3","183,000","185,000","181,500","65,075","11,951,501,500","5,353,979,133,000","0.27","29,176,998"
,001045,CJ우,"79,300","1,300","1.7","78,000","80,000","77,300","7,854","621,890,400","179,235,683,900","0.01","2,260,223"
,001060,JW중외제약,"48,000","-1,800","-3.6","49,350","49,750","47,750","238,039","11,505,194,750","937,628,256,000","0.05","19,533,922"
,001065,JW중외제약우,"25,700","-100","-0.4","25,800","26,100","25,550","97","2,499,950","4,217,652,700","0.00","164,111"
,001067,JW중외제약2우B,"43,000","100","0.2","42,500","43,700","42,350","672","28,991,100","3,702,214,000","0.00","86,098"
,001070,대한방직,"13,850","-100","-0.7","14,000","14,000","13,800","6,086","84,200,100","73,405,000,000","0.00","5,300,000"
